LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
19/03258/FUL,Lambeth,05/09/2019,Completed,All Other,De-conversion of 2 self contained flats into a single dwelling house.,,53,Trinity Gardens,,SW9 8DR,15/05/2021,20/12/2019,,,1,2,-1,-1,-1,Approved,17/10/2019,,,
165840FUL,Ealing,15/11/2016,Completed,All Other,Construction of two storey (comprising basement/and ground floor levels) dwellinghouse (1x3 bedroom) with detached garage building and bike shed; bin store; with associated landscaping and parking provision,40 Kent Gardens,40,Kent Gardens,London,W13 8BU,22/05/2017,01/09/2019,,,1,0,1,1,1,Approved,01/03/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/165840FUL;
19/02755/FUL,London Borough of Lambeth,29/07/2019,Completed,All Other,"Retrospective application for the conversion of the existing single family dwelling house into 2x3 bed self-contained flats including proposed alterations to the existing single storey extension at ground floor level to change the roof profile to a flat roof, plus refuse and cycle provision.",,24,Mackie Road,,SW2 2EB,22/01/2020,22/01/2020,,,2,1,1,1,1,Approved,22/01/2020,,,
14/03215/FUL,London Borough of Lambeth,23/06/2014,Commenced,All Other,Demolition of existing garages and the erection of 2 x two storey residential dwelling houses on the land to rear of nos. 2 to 14 Fairmount Road.,Rear Of 2 To 14,,Fairmount Road,,SW2,11/01/2019,,,,2,0,2,2,2,Refused,26/01/2015,,,
18/00476/FULL1,Bromley,13/02/2018,Completed,All Other,"Demolition of existing dwellinghouse and construction of a two storey, with additional roof accommodation, six bedroom dwellinghouse and associated parking/landscaping.",,13,Barnfield Wood Road,,BR3 6SR,17/01/2020,17/01/2020,,,1,1,0,0,0,Approved,06/04/2018,,,
9773/APP/2015/4728,Hillingdon,,Completed,All Other,"Development of 2 x four bedroom, 2-storey townhouses with habitable roof space, vehicular crossover to front, associated parking and amenity space involving extension of existing dwelling.",52 The Avenue,52,The Avenue,Northwood,HA6 2NL,01/01/2018,16/05/2019,,,2,1,1,1,1,Approved,20/01/2017,,,
19/00153/FULL,Westminster,09/01/2019,Completed,All Other,Alterations including extensions at the rear of the property from basement to fourth floor level and erection of a mansard roof extension to the rear wing at third floor level and use of the property as five residential flats.,18B Charles Street London W1J 5DX,,,,,24/04/2019,17/03/2020,,,5,0,5,5,5,Approved,24/04/2019,,,
190137FUL,Ealing,13/01/2019,Completed,All Other,"Conversion of a dwellinghouse into two self-contained residential units; single storey side and rear wrap around extension, rear roof extension to main roofslope, roof extension to rear outrigger roofslope; and installation of two rooflights to front roofslope",97 St Kilda Road,97,St Kilda Road,London,W13 9DF,07/03/2019,15/02/2020,,,2,1,1,1,1,Approved,07/03/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/190137FUL;
17/6777/FUL,London Borough of Barnet,29/11/2017,Completed,All Other,"Single storey side/rear extension conversion of existing dwelling and sub-division of plot to create an additional self-contained dwelling (studio). Associated parking, refuse and recycling store, cycle storage. (Amended Description and Plans)",,8,Firs Avenue,New Southgate,N11 3NG,,10/09/2019,,,1,0,1,1,1,Approved,14/05/2018,,,
19/05041/LE,London Borough of Croydon,25/10/2019,Completed,All Other,Conversion of single dwellinghouse (C3) to 6 person House in Multiple Occupation (C4) (existing use),,361,Whitehorse Road,,CR7 8SD,20/12/2019,20/12/2019,,,1,1,0,0,0,Approved,20/12/2019,,,
P2019/2327/COLP,Islington,31/07/2019,Completed,All Other,Certificate of Lawfulness proposing the amalgamation of two flats to form a single family dwellinghouse (C3 Use Class).,,62,Shaftesbury Road,London,N19 4QN,29/08/2019,29/08/2019,,,1,2,-1,-1,-1,Comment Issued,29/08/2019,,,
P080382,Islington,14/02/2008,Completed,All Other,Erection of mixed use building consisting of A1/A2/A3 at basement and ground with three floors (six units) of C3 residential accommodation above.,,366 - 368,Goswell Road,London,EC1V 7LQ,01/01/2014,28/08/2019,,,6,0,6,6,6,Approved,28/04/2008,,,
16/P1918,Merton,27/05/2016,Completed,All Other,DEMOLITION OF EXISTING GARAGE AND THE ERECTION OF A NEW MID TERRACE TWO BEDROOM DWELLING BETWEEN EXISTING HOUSES AT 17 AND 18 RIDGE ROAD,land adjacent to 17,17a,Ridge Road,Mitcham,CR4 2ET,15/10/2018,01/05/2019,,,1,0,1,1,1,Approved,02/08/2016,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=16/P1918
2019/00750/CLE,London Borough of Hammersmith and Fulham,14/03/2019,Completed,All Other,Continued use of the first and second floors as 6 studio flats.,,1,St Elmo Road,,W12 9EA,08/05/2019,08/05/2019,,,6,6,0,0,0,Approved,08/05/2019,,,
P0281.19,Havering,21/02/2019,Completed,All Other,Erection of a new semi-detatched dwelling 2 bedroom house and a single storey rear extension to be made at no. 36.,36 Newbury Gardens,36,Romford,,RM3 8HH,10/10/2019,03/12/2019,,,1,0,1,1,1,Approved,23/07/2019,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P0281.19
174212FUL,Ealing,17/08/2017,Commenced,All Other,"Construction of three storey building comprising nine self-contained flats; and associated refuse storage, amenity spaces, and cycle parking",Junction Of Norwood Road,Junction of,Rectory Road,Southall,UB2 4EN,05/01/2018,,,,9,0,9,9,9,Approved,04/01/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/174212FUL;
72584/APP/2017/473,Hillingdon,,Completed,All Other,"Two storey, 2-bed attached dwelling with associated parking, cycle, waste and amenity space and part two storey, part single storey rear extension to existing dwelling, involving demolition of existing side/rear extensions.",70,70,Windsor Avenue,Uxbridge,UB10 9AX,16/01/2018,01/03/2020,,,2,1,1,1,1,Approved,23/05/2017,,,
32216/APP/2023/3250,Hillingdon,15/11/2023,Commenced,All Other,Retrospective application to convert existing semi-detached dwellings into single dwelling (revised description),2 RAISINS HILL,,EASTCOTE PINNER,,HA5 2BS,,,,,1,2,-1,0,-1,Approved,26/01/2024,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=32216/APP/2023/3250
19/03383/FUL,London Borough of Newham,15/12/2019,Completed,All Other,Erection of two storey side and single storey rear extension to be used as a self-contained 1 bedroom dwellinghouse and the addition of a dormer loft extension for the use by the existing dwellinghouse of 69 Hatherley Gardens.,,69,Hatherley Gardens,East Ham,E6 3HG,,31/03/2020,,,1,0,1,1,1,Approved,07/02/2020,,,
19/02244/FULL1,Bromley,11/06/2019,Completed,All Other,"Change of use from a retail shop to doctors surgery at ground floor level, single storey rear extension and the conversion of existing first floor office space to a self-contained studio flat, together with elevational alterations and the installation of a new shop front.",,11,Red Lodge Road,,BR4 0EL,21/02/2020,21/02/2020,,,1,0,1,1,1,Approved,02/09/2019,,,
PP/2014/1045,Ealing,03/03/2014,Completed,All Other,"Redevelopment of the site (following demolition of petrol station and garages) to provide 20 residential units in total, consisting of 13 flats (1 x 1 bedroom, 11 x 2 bedroom and 1 x 3 bedroom) in a five storey block at the front of the site; and 7 x 2 bedroom two storey mews houses (each consisting of ground floor and lower-ground floor level) to the rear of the site; shared surface access, two on-site disabled car parking spaces; and associated landscaping, boundary treatment, private and communal amenity space, refuse, recycling and cycle stores",48 Horn Lane,48,Horn Lane,London,W3 6NP,01/06/2017,05/02/2020,,,20,0,20,20,20,Approved,09/03/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/1045;
DM2019/01942,London Borough of Sutton,18/11/2019,Completed,All Other,Conversion of house into two self contained flats.,,6,York Street,,CR4 4JY,07/01/2020,07/01/2020,,,2,1,1,1,1,Approved,07/01/2020,,,
2019/3223,Hackney,02/09/2019,Completed,All Other,Change of use from live/work to residential,"Flat 218, Union Wharf",23,WENLOCK ROAD,HACKNEY,N1 7SJ,01/11/2019,01/01/2020,,,1,1,0,0,0,Approved,28/10/2019,,,/planning/index.html?fa=getApplication&id=10200
P2019/2224/COL,Islington,29/07/2019,Completed,All Other,"Certificate of Lawfulness (Existing) for the use of the property as 5 self-contained residential units (Use Class C3) i.e. Basement (Flat A), Ground Floor Flat, First Floor Flat, Second Floor Flat and Third Floor Flat (Top Floor)",,38,Petherton Road,London,,,26/09/2019,,,5,1,4,0,4,Comment Issued,26/09/2019,,,
19/P4256,Merton,09/12/2019,Commenced,Prior Approval,APPLICATION TO DETERMINE WHETHER PRIOR APPROVAL IS REQUIRED IN RESPECT OF THE PROPOSED CHANGE OF USE FROM OFFICE SPACE (CLASS B1) TO RESIDENTIAL (CLASS C3) CREATING 1 x NEW DWELLING,,79,Craven Gardens,Wimbledon,SW19 8LU,21/01/2020,,,,1,0,1,1,1,Comment Issued,20/01/2020,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=19/P4256
17/00149/OUT,LB Bromley,13/01/2017,Completed,All Other,"Demolition of existing dwelling and detached garage and erection of detached two storey building with accommodation in roof comprising 7 two bedroom flats with vehicular access from Crofton Lane to serve 9 car parking spaces, refuse store and cycle store (OUTLINE)",,132,Crofton Road,,BR6 8JD,28/11/2018,03/12/2019,,,7,1,6,6,6,Refused,02/05/2017,,,
19154/APP/2019/452,Hillingdon,12/02/2019,Completed,All Other,Use of property as 2 x 2 bedroom and 1 x 1 bedroom self contained flats (Application for a Certificate of Lawful Development for an Existing Development),75 ELM AVENUE,75,EASTCOTE,,,09/04/2019,09/04/2019,,,3,1,2,2,2,Approved,09/04/2019,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=19154/APP/2019/452
19/03660/CLEUD,Westminster,14/05/2019,Completed,All Other,Use as five self contained flats (Class C3).,,45,Chepstow Place,,W2 4TS,13/06/2019,13/06/2019,,,5,5,0,0,0,Approved,13/06/2019,,,
183947FUL,Ealing,21/08/2018,Completed,All Other,"Conversion of existing HMO to seven self-contained flats, four storey rear extension, front facing mansard roof extension, replacement of windows to the rear and front door.",11 Argyle Road,11,Argyle Road,London,W13 0LN,01/05/2019,20/12/2019,,,7,0,7,7,7,Approved,10/12/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/183947FUL;
18/7387/PNJ,London Borough of Barnet,03/01/2019,Completed,Prior Approval,Change of use of the rear part of the ground floor retail (Class A2) to residential (Class C3) (1 unit) (Amended Description and Plans),,18,Ballards Lane,Finchley,N3 2BH,,08/05/2019,,,1,0,1,1,1,Approved,28/02/2019,,,
HGY/2019/2880,Haringey,01/11/2019,Completed,All Other,Loft conversion including rear dormer and front conservation type rooflights to facilitate the conversion of the property from a single family dwelling into 2 No. self contained flats.,"24, Beatrice Road, London, N4 4PD",24,,,,04/01/2020,09/01/2020,,,2,1,1,1,1,Approved,24/12/2019,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GJ1aAAG
2019/1946,Hackney,28/05/2019,Completed,All Other,Subdivision of existing dwelling to two self-contained flats and external alterations to front elevation to provide two additional windows at basement level and new doors to rear elevation at basement level.,62,62,MAURY ROAD,HACKNEY,N16 7BT,02/11/2019,08/02/2020,,,2,1,1,1,1,Approved,23/07/2019,,,/planning/index.html?fa=getApplication&id=30764
74886/APP/2019/3321,Hillingdon,,Completed,All Other,Use of the property as a House in Multiple Occupation for a maximum of 6 persons (Application for a Certificate of Lawful Development for an Existing Development),108 BOTWELL COMMON ROAD HAYES,,,,UB3 1JD,27/07/2019,27/07/2019,,,1,1,0,0,0,Approved,03/01/2020,,,
19/02973/CEU,Enfield,04/09/2019,Completed,All Other,Use of property as self contained flat.,,17A,Bury Street,,N9 7LA,29/10/2019,01/04/2020,,,1,0,1,1,1,Approved,29/10/2019,,,
15/01044/FULL1,Bromley,13/03/2015,Completed,All Other,Demolition of existing dwelling and construction of 3 four bedroom two storey detached dwellinghouses with integral garages,Tudor Manor,,Beckenham Place Park,,BR3 5BP,17/04/2018,15/11/2019,,,3,1,2,2,2,Approved,22/06/2015,,,
DM2018/00393,Sutton,,Completed,All Other,"Creation of a 1 bedroom studio flat involving a single storey front extension and conversion of existing undercroft parking area, resulting in the loss of two parking spaces.",Gables Court 239-241,Gables Court 239-241,Malden Road,Cheam,SM3 8EQ,01/08/2018,01/06/2019,,,1,0,1,1,1,Approved,27/04/2018,,,
74044/APP/2019/708,Hillingdon,29/03/2019,Completed,All Other,"Part two storey, part single storey side/rear extension and conversion of dwelling into 2 x 2-bed flats with associated parking and amenity space",130 FALLING LANE,130,Falling Lane,,UB7 8AG,03/07/2019,25/01/2020,,,2,1,1,1,1,Approved,24/05/2019,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=74044/APP/2019/708
19/01916/FUL,London Borough of Newham,10/07/2019,Completed,All Other,Construction of a loft conversion with front and side dormer including window on the rear elevation to create new studio flat.,,83,Mitcham Road,East Ham,E6 3NG,,31/03/2020,,,1,0,1,1,1,Refused,20/08/2019,,,
16/04713/VOC,Lambeth,,Completed,All Other,"Variation of condition 2 (approved Plans) of planning permission ref 16/01103/VOC granted on 23.06.2016, being a variation of conditions 2,14,15 and 19 of planning permission ref 14/04757/FUL granted 18.09.2015 for demolition of existing buildings and redevelopment to provide a part 12, part 18 and part 30 storeys mixed-use development comprising flexible A1, A3, B1 uses and C3 residential units, together with associated access, car parking, cycle parking, refuse storage, and landscaping.Variation sought: A change to condition 2 (which lists the approved drawings and other materials) is sought in order to gain approval for alterations to the scheme. The alterations include increasing the number of residential units from 151 to 186 units, amendments to the arrangement of the basement and the facades of the building. Please refer to the accompanying planning statement for full details. development comprising flexible A1, A3, B1 uses and C3 residential units, together with associated access, car parking, cycle parking, refuse storage, and landscaping",22 - 29,22 - 29,Albert Embankment,,SE1 7TJ,24/02/2017,19/08/2020,,,186,0,186,186,166,Approved,01/11/2016,,,
3000/18,Redbridge,04/08/2018,Completed,All Other,New shopfront and front entrance to flats above. Redevelopment of existing 3 storey building to provide 3 self-contained flats comprising 1x2 bed flats and 2x1 bed flat. Two-storey rear extension and loft conversion. (Summary),133,133,George Lane,South Woodford,E18 1AN,12/03/2019,28/02/2020,,,3,1,2,2,2,Approved,18/02/2019,,,
181295FUL,Ealing,27/03/2018,Completed,All Other,"Construction of a two-storey residential dwelling, including the creation of a new access, associated landscaping, amenity space, refuse and cycle storage.",Land Off Avenue Road,2 and 4,Heathfield Road,London,W3 8EL,14/09/2018,15/03/2020,,,1,0,1,1,1,Approved,17/08/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/181295FUL;
HGY/2019/0238,Haringey,25/01/2019,Completed,Prior Approval,Prior Approval for change of use from B8 (Storage or Distribution Buildings) to C3 (Dwellinghouse).,"11, South Grove, London, N15 5QG",11,,,,31/03/2019,01/12/2019,,,6,0,6,6,6,Not Required,22/03/2019,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GGLWAA4
