LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
2017/1706/P,Camden,,Completed,All Other,Change of use from HMO (house in multiple occupation) (Class C4) to residential (Class C3) use to provide a 1-bed self-contained maisonette over 2nd and 3rd floor levels.,34,34,Gloucester Crescent,,NW1 7DL,17/05/2017,09/08/2019,,,1,1,0,0,0,Approved,17/05/2017,,,
P13-01432PLA,Enfield,,Completed,All Other,Demolition of existing house and outbuildings and erection of a 2 storey 6-bed detached single family dwelling house.,1,1,WAGGON ROAD,BARNET,EN4 0HL,22/08/2016,10/05/2017,,,1,1,0,0,0,Approved,21/10/2013,,,
TP/11/0420,Enfield,,Completed,All Other,Conversion from office with flat above to two self contained flats (comprising 1 x 1-bed and 1 x 2-bed flats) (RETROSPECTIVE).,69,69,Southbury Road,Enfield,EN1 1PJ,14/07/2017,01/08/2017,,,2,1,1,1,1,Approved,03/07/2017,,,
2017/00947/FUL,Hammersmith and Fulham,,Completed,All Other,Erection of an additional floor at roof level in connection with the creation of a self-contained studio flat.,33,33,North End Road,London,W14 8SZ,08/05/2017,30/03/2018,,,3,2,1,1,1,Approved,08/05/2017,,,
16/12749/FUL,Kingston upon Thames,,Completed,All Other,"Change of use of the ground floor from Class A3 to Class A1/ A2 and erection of a part single, part two storey rear extension to deliver 2 x 2 bedroom self contained units.",152,152,Richmond Road,,KT2 5HA,31/10/2016,26/09/2017,,,2,1,1,1,1,Approved,06/09/2016,,,
165780CPL,Ealing,11/11/2016,Completed,All Other,Proposed change of use from residential(use class C3) to a house in multiple occupation (use class C4) (Maximum six persons) (Lawful Development Certificate for Proposed Development),30,30,Fordhook Avenue,Ealing,W5 3LP,01/01/2017,01/05/2017,,,1,1,0,0,0,Approved,14/12/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/165780CPL;
2016/01062/FUL,Hammersmith and Fulham,,Completed,All Other,"Erection of a single storey rear extension, to the side and rear of the existing back addition; excavation of the front, rear and side garden to form lightwells in connection with the enlargement of the existing basement; installation of a new window to the bedroom and kitchen at ground floor level; alterations to the roof of single storey ground floor extension; conversion of ground floor and basement level to provide 1 x one bedroom and 1 x two bedroom self-contained flats.",8,8,Colet Gardens,,W14 9DH,04/05/2016,23/08/2017,,,2,1,1,1,1,Approved,04/05/2016,,,
17/03715/FUL,Croydon,,Completed,All Other,Alterations and conversion to form 3 one bedroom and 1 two bedroom flats: erection of dormer extension in rear roof slope and basement and ground floor rear extension ; provision of refuse store (amended description),167,167,Melfort Road,Thornton Heath,CR7 7RU,21/09/2017,01/12/2017,,,4,1,3,3,3,Approved,21/09/2017,,,
15/03152/FUL,Barnet,,Completed,All Other,New build of two storey house with basement and rooms in the roof.,59,59,Hodford Road,Brunswick Park,NW11 8NL,01/05/2017,01/06/2018,,,1,1,0,0,0,Approved,16/09/2015,,,
2017/1160,Wandsworth,,Completed,All Other,Alterations including erection of mansard roof extension to main rear roof (with french doors and safety railings) and erection of roof extension over part of two storey back addition; erection of single storey rear/side extension including terrace at first floor level and stair access to garden in connection with conversion into 1 x 2-bedroom and 1 x 3-bedroom flats.,114,114,Disraeli Road,,SW15 2DX,18/05/2017,08/11/2017,,,2,1,1,1,1,Approved,15/05/2017,,,
8861/APP/2017/3053,Hillingdon,,Completed,All Other,Use of property as two self-contained flats (Application for a Certificate of Lawful Development for an Existing Use),45,45,Princes Park Lane,Hayes,UB3 1JX,16/10/2017,16/10/2017,,,2,1,1,1,1,Approved,16/10/2017,,,
2013/2946,Wandsworth,,Completed,All Other,Conversion of existing dwellinghouse to form three self contained flats with family sized accommodation at ground floor level. Demolition of existing single-storey rear extension and erection of single-storey rear extension. Erection of rear roof extension with french doors and safety railings as well as the installation of rooflights to front and side roof slopes.,37,37,Elmfield Road,,SW17 8AG,31/03/2017,07/12/2017,,,3,1,2,2,2,Approved,16/12/2013,,,
15/02282/FULL1,Bromley,,Completed,All Other,Proposed demolition of existing dwelling and construction of a new five bedroom dwelling,20,20,Camden Park Road,Chislehurst,BR7 5HG,01/09/2015,04/09/2017,,,1,1,0,0,0,Approved,05/08/2015,,,
2017/0779,Wandsworth,,Completed,All Other,"Alterations including erection of mansard roof extension to main rear roof (with French doors, roof terrace and 1.7m high glass balustrade). Erection of single-storey rear/side extension (with first floor roof terrace and balustrade above) in connection with conversion of propoerty into 1 x 3 and 1 x 2 bedroom flats; provision of refuse and cycle storage.",39,39,Garfield Road,,SW11 5PL,11/05/2017,02/02/2018,,,2,1,1,1,1,Approved,07/04/2017,,,
17/01868/FUL,Lambeth,,Completed,All Other,"Conversion of existing detached dwelling into 2 x 3 bedroom semi-detached houses, together with provision of cycle and bin stores, along with other associated external alterations including the installation of 4 front rooflights.",36,36,Pendennis Road,,SW16 2SW,20/12/2017,10/06/2018,,,2,1,1,1,1,Approved,13/06/2017,,,
15/10084/FULL,Westminster,,Completed,All Other,"Use of ground floor for Class A1 unit, use of first, second and third floors as 3x1-bed flats. Construction of a basement and ground floor brick infill rear extension. Increase height of existing rear closet wing and provision of new mono-pitched roof.",46,46,Porchester Road,,W2 6ET,31/03/2018,31/03/2020,,,3,1,2,2,2,Approved,19/01/2016,,,
P0778.15,Havering,,Completed,All Other,"Erection of 9 terraced houses and demolition of existing 2 block, 2 storey sheltered accommodation","Lombard Court, 16","Lombard Court, 16",Poplar Street,Romford,RM7 7EU,25/07/2017,25/07/2017,,,9,19,-10,-10,-10,Approved,18/04/2016,,,
16/04451/FUL,Croydon,,Completed,All Other,"Alterations to include provision of balcony areas, conversion of existing ground floor flat and ancillary hotel accommodation to provide 3 one bedroom and 2 two bedroom flats, erection of single storey side extension and single/two storey rear extension and provision of 2 parking spaces.(AMENDED DESCRIPTION)",33,33,Normanton Road,South Croydon,CR2 7AE,31/10/2017,05/02/2019,,,5,1,4,4,4,Approved,28/02/2017,,,
P2018/0459/COL,Islington,05/02/2018,Completed,All Other,Certificate of lawfulness (existing) for the retention of the use of Flat 7 at 2-4 Archway Close as self-contained residential flat for a continuous period of four years prior to the submission of the application.,,2,Navigator Square,London,,28/03/2018,28/03/2018,,,1,0,1,1,1,Comment Issued,28/03/2018,,,
P2017/4018/COLP,Islington,11/10/2017,Completed,All Other,Certificate of Lawfulness (Proposed) in connection with the amalgamation of existing 2 no flats into 1 no self-contained residential unit.,,70A,Mildmay Road,London,N1 4NG,13/01/2018,05/09/2018,,,1,2,-1,-1,-1,Comment Issued,04/12/2017,,,
P2017/3375/COLP,Islington,31/08/2017,Completed,All Other,Certificate of Lawfulness (Proposed) in connection with the amalgamation of two flats into one flat.,,12,City Road,London,,01/01/2018,13/07/2018,,,1,2,-1,-1,-1,Comment Issued,23/10/2017,,,
P2017/1560/COLP,Islington,19/04/2017,Completed,All Other,"Certificate of Lawfulness (Existing) to confirm the grounf floor premises has been used as a retail unit, with a one bedroom flat at the first floor level and a maisonette accommodation at the second and third floors.",,151,Stroud Green Road,London,N4 3PZ,14/06/2017,14/06/2017,,,2,1,1,1,1,Comment Issued,14/06/2017,,,
P2017/2052/COL,Islington,19/05/2017,Completed,All Other,Certificate of Lawfulness (existing) in connection with continuous use as a residential unit since August 2008,,71A,Newington Green Road,London,,11/07/2017,11/07/2017,,,1,0,1,1,1,Comment Issued,11/07/2017,,,
P2017/4025/COL,Islington,12/10/2017,Completed,All Other,Certificate of Lawfulness (existing) in relation to use of the ground and basement area as a self-contained residential unit under Class C3.,,98,Gifford Street,London,,30/11/2017,30/11/2017,,,1,0,1,1,1,Comment Issued,30/11/2017,,,
P2016/0093/FUL,Islington,23/12/2015,Completed,All Other,Internal alterations and refurbishment to flats B & C in order to combine both flats into a single dwelling . Replacement of rear casement window to the second floor with a sash window and enlargement of dormer windows to the rear elevation. New flat entrance door at ground floor. Introduction of three conservation rooflights to the rear roofslope. (Listed Building Consent ref P2016/0095 also submitted).,,18,Lonsdale Square,London,,01/03/2016,12/05/2017,,,1,2,-1,-1,-1,Approved,16/02/2016,,,
P2018/0152/COL,Islington,12/01/2018,Completed,All Other,Certificate of Lawfulness (Existing) in connection with the retention of the use of the ground floor flat of 70 Thorpedale Road as a self-contained unit (C3 use),Ground Floor Flat,,Thorpedale Road,London,N4 3BW,09/03/2018,09/03/2018,,,2,1,1,1,1,Comment Issued,08/03/2018,,,
P2018/0144/COL,Islington,12/01/2018,Completed,All Other,Application for Certificate of Lawfulness in connection with existing use as 3 flats,,15,Swan Yard,London,,16/03/2018,16/03/2018,,,3,1,2,2,2,Comment Issued,16/03/2018,,,
P2017/4549/COL,Islington,29/11/2017,Completed,All Other,Certificate of Lawfulness (existing) for the retention of Flat 6 and Flat 7 located on the third floor of 67A Stroud Green Road as self-contained residential units for a continuous period of four years prior to the submission of the application.,,67A,Stroud Green Road,London,,24/01/2018,24/01/2018,,,7,5,2,2,2,Comment Issued,24/01/2018,,,
P2015/2881/COLP,Islington,15/07/2015,Completed,All Other,Certificate of Lawfulness (Proposed) for reconfiguration of interior layout to amalgamate the three existing flats into a single house.,20,20,Dagmar Terrace,,N1 2BN,01/07/2016,30/04/2017,,,1,3,-2,-2,-2,Comment Issued,04/09/2015,,,
P2014/2358/FUL,Islington,17/07/2014,Completed,All Other,"Change of use from storage space at basement level to a create 1 x studio residential unit (Use Class C3); Partial opening up of the rear elevation, partial opening up of the existing chimney breasts and also the opening of the existing internal wall (Listed Building Consent Ref: P2014/2435/LBC also submitted).",,5,Lonsdale Square,London,,01/10/2017,01/02/2018,,,1,0,1,1,1,Refused,11/09/2014,,,
P2017/1321/COLP,Islington,02/05/2017,Completed,All Other,Certificate of Lawful development (Proposed) for the conversion of two self contained flats to a single family dwellinghouse (Use Class C3).,,49,Waterlow Road,London,N19 5NJ,27/06/2017,27/06/2017,,,1,2,-1,-1,-1,Comment Issued,27/06/2017,,,
P2014/3339/FUL,Islington,26/09/2014,Completed,All Other,Excavation works for the extension of the lower ground floor basement level and the erection of a three storey side extension along the Woodbridge Street facade that would accommodate additional B1 space at ground floor level and the creation of a two bedroom residential flat at first and second floor levels. . [Listed Building Consent application Ref P2014/3391/LBC also submitted],,34,Sekforde Street,London,,06/08/2015,26/01/2018,,,1,0,1,1,1,Approved,17/04/2015,,,
P2017/0030/FUL,Islington,23/12/2016,Completed,All Other,Conversion of existing single family dwelling (C3) into four self-contained flats (1x3 bedroom flat 2x2 bedroom flats one studio flat plus bike and bins store to front garden plus alteration to rear dormer windows and rear terrace and balustrade.,,124,Tufnell Park Road,London,,01/05/2017,12/02/2018,,,4,1,3,3,3,Refused,14/02/2018,,,
14/0604,Greenwich,,Completed,All Other,"Submission of Reserved Matters (Appearance, Landscaping, Layout and Scale) pursuant to Condition 2 of Outline Planning Permission, dated 19.6.2013 (Ref: 13/0117/O) for 562 residential units and 127m² (GEA) of non-residential floor space within Blocks B1, B2 & B3.","Phases 6,7 & 8 (Blocks B) The Warren","Phases 6,7 & 8 (Blocks B) The Warren",Royal Arsenal,Woolwich,SE18,03/09/2014,23/10/2019,,,562,0,562,562,562,Approved,03/07/2014,,,
P2017/3271/COL,Islington,21/08/2017,Completed,All Other,Certificate of lawfulness to confirm Flat A 6 Lloyd Street has been used as a self-contained unit for the past 4+ years.,,6,Lloyd Street,London,,12/10/2017,12/10/2017,,,3,0,3,3,3,Comment Issued,12/10/2017,,,
P2017/2041/COL,Islington,27/06/2017,Completed,All Other,Certificate of Lawfulness (Existing) for existing use of the two storey terrace property as four self-contained flats.,,38,Wedmore Gardens,London,,22/08/2017,22/08/2017,,,4,1,3,3,3,Comment Issued,22/08/2017,,,
P2017/2199/COL,Islington,06/06/2017,Completed,All Other,Certificate of Lawfulness (Existing) for change of use from residential (use class C3) to hostel (Sui Generis).,,24,Almington Street,London,N4 3BG,01/08/2017,01/08/2017,,,0,2,-2,-2,-2,Comment Issued,01/08/2017,,,
P2017/2008/COL,Islington,02/06/2017,Completed,All Other,Certificate of Lawfulness (Existing) in relation to use of the ground floor unit as a self-contained residential property under Class C3.,275,275,City Road,,EC1V 1LA,17/07/2017,17/07/2017,,,2,1,1,1,1,Comment Issued,17/07/2017,,,
P2017/2788/COL,Islington,14/07/2017,Completed,All Other,Certificate of Lawfulness (Existing) for the lawful use of rear ground floor of No.391a as a 3 bedroom residential unit.with entrance from Epping Place.,,391,Liverpool Road,London,N1 1NP,27/09/2017,27/09/2017,,,1,0,1,1,1,Comment Issued,27/09/2017,,,
HGY/2017/2360,Haringey,,Completed,All Other,Change of use of property from 8 no. self contained flats (C3 residential) to 11 no. room assisted living accomodation (C2 residential institution),611,611,Green Lanes,,N8 0RE,01/12/2017,10/11/2018,,,0,8,-8,-8,-8,Approved,26/09/2017,,,
HGY/2014/0919,Haringey,,Completed,All Other,Use of first and second floor levels as nursery daycare (Use Class D1) (retrospective application for change of use from a flat - Use Class C3) with retention of external staircase to the rear,7B,7B,Harold Road,,N8 7DE,16/08/2017,15/01/2018,,,0,1,-1,-1,-1,Approved,14/08/2014,,,
HGY/2017/0760,Haringey,,Completed,All Other,Change of use of a three bedroom maisonette (Use Class C3) located within the grounds of a school to an educational use (Use Class D1),Flat 2 St Michaels School,Flat 2 St Michaels School,North Road,,N6 4BG,22/08/2017,01/04/2018,,,0,1,-1,-1,-1,Approved,04/05/2017,,,
HGY/2017/1941,Haringey,,Completed,All Other,"Retrospective change of use from A1 (including ancillary C3 units) to D1 Use (Synagogue) with ancillary first floor meeting rooms and offices, erection of a glazed Sukkah roof; Front elevation alterations; erection of No 3 Sheffield stands",43 & 47,43 & 47,Grovelands Road,,N15 6BT,01/04/2018,01/01/2019,,,0,1,-1,-1,-1,Approved,18/08/2017,,,
P/0992/17,Harrow,,Completed,All Other,Change of use from dwellinghouse (Class C3) to five bedroom (seven persons) house in multiple occupation (HMO) (Use class Sui Generis) (retrospective),39,39,Tudor Road,HARROW,HA3 5PQ,03/05/2017,03/05/2017,,,0,1,-1,-1,-1,Approved,03/05/2017,,,
14/0086/F,Greenwich,,Completed,All Other,"Redevelopment of the Connaught Estate, comprising of the construction of up to 684 residential units, of which 332 are subject to detailed application (Phase 1), with associated access, parking and private and public open space (Hybrid Application).","Connaught Estate, land South of","Connaught Estate, land South of",Sandy Hill Lane,Woolwich,SE18,17/02/2016,29/07/2021,,,684,330,354,354,354,Approved,02/04/2015,,,
P2016/2404/FUL,Islington,12/08/2016,Completed,All Other,"Conversion of single residential dwelling in to 3 no. self-contained flats (1x studio, 1x 2 bedroom flat and 1x 3 bedroom flat), erection of a single storey ground floor rear infill extension, replacement of existing single storey rear extension, erection of a rear dormer roof extension and installation of 2 no. rooflights in front roof slope. Creation of refuse and cycling parking in front garden and associated works.",,73,Evershot Road,London,N4 3DG,01/11/2016,16/06/2017,,,3,1,2,2,2,Approved,07/10/2016,,,
