LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
2016/00125/FUL,Hammersmith and Fulham,,Completed,All Other,"Conversion of a single family dwelling house into 1 x two bedroom self-contained flat and 1 x two bedroom self-contained maisonette, erection of a rear dormer roof extension, erection of a single storey rear extension to the side and rear of the existing back addition; installation of 2no. rooflights in the front roofslope;",22,22,Valliere Road,College Park And Old Oak,NW10 6AJ,22/03/2016,31/03/2017,,,2,1,1,1,1,Approved,21/03/2016,,,
2015/3586,Hackney,,Completed,All Other,Existing use of the premises as a self contained dwelling (use class C3),47-49,47-49,Tudor Road,,E9 7SN,30/11/2015,30/11/2015,,,1,1,0,0,0,Approved,30/11/2015,,,
10/01402/FULL,Westminster,,Completed,All Other,"Demolition of existing house and construction of new house of three storeys plus basement to provide new residence for the Sri Lankan High Commissioner (differences to permission granted on 18 December 2009 include 500mm higher building, enlargement of front lightwell).",35,35,Avenue Road,,NW8 6BS,01/05/2011,04/01/2016,,,1,1,0,0,0,Approved,05/05/2010,,,
0212/14,Redbridge,,Completed,All Other,Conversion of existing single dwelling into two x 3 bedroom houses. Roof alteration with formation of new parapet wall. Fenestration alterations to front and rear elevations. (Summary) (Amended Description).,25,25,Hollybush Hill,London,E11 1PP,05/11/2014,17/12/2015,,,2,1,1,1,1,Approved,24/04/2014,,,
15/01378/FUL,Barnet,,Completed,All Other,"Conversion of existing single family dwelling into 4 no. self contained flats, including part single, part two storey rear and side extension. Extension to roof including 2no. rear dormers and insertion of 8no. roof-lights facilitate a loft conversion. Provision of 4no. off street parking spaces to the front, refuse facilities and bicycle storage to rear garden.",323,323,Watford Way,Hendon,NW4 4TE,15/06/2015,05/10/2017,,,4,1,3,3,3,Approved,18/05/2015,,,
2012/1662,Wandsworth,,Completed,All Other,Conversion of two existing flats into a single dwelling house and elevational alterations.,71,71,Mayford Road,,SW12 8SE,01/04/2015,31/03/2016,,,1,2,-1,-1,-1,Approved,13/08/2012,,,
11980/APP/2015/3670,Hillingdon,,Completed,All Other,Use of first floor as 1 x 2 bedroom self-contained flat (Application for a Certificate of Lawful Development for an Existing Development),171A,171A,North Hyde Road,Hayes,UB3 4NS,30/11/2015,30/11/2015,,,1,1,0,0,0,Approved,30/11/2015,,,
14/00047/P,Croydon,,Completed,All Other,Conversion to form 1 two bedroom and 1 one bedroom flats; formation of vehicular access and provision of two car parking spaces,33,33,Albert Road,South Norwood,SE25 4JD,25/05/2014,28/07/2015,,,2,1,1,1,1,Approved,25/04/2014,,,
15/00870/FULL1,Bromley,,Completed,All Other,Proposed 2 x two bedroom flat to first and second floor,9a,9a,High Street,West Wickham,BR4 0LP,22/07/2015,15/11/2016,,,2,1,1,1,1,Approved,12/06/2015,,,
15/02001/FUL,Enfield,,Completed,All Other,Change of use from Use Class C3 (dwelling house) to Use Class C4 (house in multiple occupation) for up to 6 persons involving rear/side conservatory.,19,19,Rays Avenue,,EN1 2DZ,24/06/2015,24/06/2016,,,1,1,0,0,0,Approved,23/06/2015,,,
13/AP/2155,Southwark,,Completed,All Other,Erection of a two storey residential building with habitable roof space comprising a four bedroom house.,15,15,PERKINS SQUARE,,SE1 9HU,03/04/2015,25/05/2015,,,1,1,0,0,0,Approved,10/03/2014,,,
2013/6525,Wandsworth,,Completed,All Other,Demolition of the existing two-storey semi-detached dwellinghouse behind the retained facade and adjoining party walls and construction of a new identical semi-detached dwellinghouse on the same footprint and in the same design and materials as the existing with the addition of a rear roof extension to rebuilt hipped roof and above part of rebuilt two-storey back addition; single-storey side and rear extensions and new front boundary wall and railings and front bin store.,30,30,Edna Street,,SW11 3DP,30/04/2014,07/04/2015,,,1,1,0,0,0,Approved,27/03/2014,,,
2014/3609,Wandsworth,,Completed,All Other,Construction of a basement extension with front lightwell (with railing surround) and rear lightwell. Construction of single storey rear and side extensions. Associated internal and external alterations (including provision of bin storage to front) to provide two self-contained flats at ground and basement levels.,137A,137A,Broomwood Road,,SW11 6JU,17/09/2015,31/03/2018,,,2,1,1,1,1,Approved,14/10/2014,,,
50403/APP/2015/2759,Hillingdon,,Completed,All Other,"Conversion of first floor flat into 2 x 2-bed flats with associated parking involving conversion of roofspace to include 2 rear dormers and 4 front rooflights, first floor infill extension involving demolition of existing conservatory and alterations to side and front elevations",49-51,49-51,Fairfield Road,Yiewsley,UB7 8EY,23/11/2015,27/05/2016,,,2,1,1,1,1,Approved,24/09/2015,,,
2015/05137/FUL,Hammersmith and Fulham,,Completed,All Other,Conversion of the first and second floor maisonette into 1 x one bedroom and 1 x two bedroom self-contained flats.,702H,702H,Fulham Road,TOWN - Town,SW6 5SA,11/12/2015,25/08/2016,,,2,1,1,1,1,Approved,11/12/2015,,,
F/01104/14,Barnet,,Completed,All Other,Conversion of existing single family dwelling into two self-contained flats. Two-storey rear extension. Formation of new basement. Creation of one additional off street parking to front elevation. (amended description),79,79,Friern Park,Woodhouse,N12 9UA,08/02/2016,27/09/2019,,,2,1,1,1,1,Approved,28/07/2014,,,
PA/15/02578/A1,Tower Hamlets,,Completed,All Other,Single storey rear extension and subdivision of 3 bedroom house to provide 2 flats consisting of 1x4 bed and 1x2 bed flats.,62,62,Swaton Road,,E3 4ET,05/02/2016,30/06/2017,,,2,1,1,1,1,Approved,19/11/2015,,,
15/01549/P,Croydon,,Completed,All Other,Demolition of existing building; erection of 1 detached four bedroom and 1 detached five bedroom houses with integral garages; formation of vehicular access and provision of associated parking (amendment to plot 2),6,6,Welcomes Road,Purley,CR8 5HD,11/02/2016,16/02/2017,,,2,1,1,1,1,Approved,05/06/2015,,,
P0177.12,Havering,,Completed,All Other,Demolition of dwelling and mobile home and erection of single replacement dwelling,131,131,Crow Lane,Romford,RM7 0ES,25/11/2015,10/06/2019,,,1,2,-1,-1,-1,Approved,12/02/2013,,,
2015/06026/FUL,Hammersmith and Fulham,,Completed,All Other,"Conversion of a single family dwelling house into 1no. two bedroom maisonette and 1no. two bedroom flat; erection of a rear roof extension, involving an increase in the ridge height; erection of a single storey rear extension to the side and rear of the existing back addition; installation of 2no. rooflights in the front roofslope; erection of a 1.7 metre high obscured glazed balustrade around part of the flat roof at second floor level of the existing two storey back addition, in connection with its use as a roof terrace; installation of a door in the rear elevation at second floor level to provide access to this roof terrace; installation of a window in the rear elevation at first floor level to replace existing; and installation of 2no. front doors in the front elevation at ground floor level to replace existing door.",8,8,Furness Road,,SW6 2LH,05/04/2016,31/03/2017,,,2,1,1,1,1,Approved,04/03/2016,,,
15/01716/P,Croydon,,Completed,All Other,Conversion to form 1 three bedroom and 1 one bedroom flats; provision of cycle and refuse store,4,4,Dale Park Road,Upper Norwood,SE19 3TY,01/04/2015,23/10/2015,,,2,3,-1,-1,-1,Approved,10/07/2015,,,
2013/1606,Hackney,,Completed,All Other,"Erection of part-single, part two-storey building to provide a 2-bed single dwelling house, including provision of 1 car parking space, and cycle and bin stores",88,88,Farleigh Road,,N16 7TQ,07/12/2013,13/04/2015,,,1,1,0,0,0,Approved,19/11/2013,,,
2015/03585/FUL,Hammersmith and Fulham,,Completed,All Other,Conversion of the existing building comprising of 3no self-contained flats into a single family dwellinghouse.,19,19,Bassein Park Road,Ravenscourt Park,W12 9RN,09/09/2015,21/09/2016,,,1,3,-2,-2,-2,Approved,08/09/2015,,,
13/12272/FULL,Westminster,,Completed,All Other,"Amalgamation of two flats into a single family dwellinghouse, lower ground and ground rear extension, external and internal alterations including installation of rooflight to roof.",18,18,Abbey Gardens,,NW8 9AT,08/03/2016,01/04/2016,,,1,2,-1,-1,-1,Approved,26/06/2014,,,
15/02969/FUL,Barnet,,Completed,All Other,Roof extension including 1no. side and 1no. rear dormer windows and insertion of 2no. front facing roof lights to facilitate a new self-contained flat. Associated works,"First Floor Flat,26","First Floor Flat,26",Holden Road,Totteridge,N12 8HT,21/08/2015,01/08/2017,,,1,1,0,0,0,Approved,27/07/2015,,,
2013/3946,Hackney,,Completed,All Other,"Conversion of existing house into 3 self contained flats ( 1x4 bed, 1x2 bed and 1x1 bed involving construction of 2 front lightwells, three storey rear extension to the rear, rear dormer and 5 rooflights to existing roofslope.",38,38,Digby Crescent,,N4 2HR,28/02/2014,06/01/2016,,,3,1,2,2,2,Approved,28/02/2014,,,
0739/15,Redbridge,,Completed,All Other,Use of dwelling (C3) as a HMO for a maximum of six residents (C4) and loft conversion with rear dormer and two front roof lights.,28,28,Madras Road,Ilford,IG1 2EY,19/06/2015,14/02/2020,,,1,1,0,-1,0,Approved,19/06/2015,,,
2013/1354,Hackney,,Completed,All Other,"Conversion of existing dwelling to create 1 x 4 bedroom and 1 x 2 bedroom flats together with external alterations, including the installation of new bay windows and entrance door to the front basement elevation.",,,Darenth Road,London,N16 6EP,01/05/2014,25/08/2015,,,2,1,1,1,1,Approved,15/08/2013,,,
2013/4946,Wandsworth,,Completed,All Other,"Demolition of existing residential block and redevelopment of the site through the erection of a four storey building (plus basement level) comprising 16 x residential self-contained flats and maisonettes with private amenity space, cycle storage and plant room.",4-8,4-8,Hafer Road,,SW11 1HF,31/03/2015,31/03/2016,,,16,8,8,8,8,Approved,22/07/2014,,,
2015/03276/FUL,Hammersmith and Fulham,,Completed,All Other,Conversion of existing single family dwellinghouse into 3no. self-contained flats (2no. two bedroom flats and 1no. one bedroom flat);,39,39,Dawes Road,Town,SW6 7DT,04/09/2015,26/05/2016,,,3,1,2,2,2,Approved,04/09/2015,,,
2015/03872/CLP,Hammersmith and Fulham,,Completed,All Other,"Conversion of the ground floor and basement level into a self-contained residential unit, and first and second floor into a self-contained residential unit.",24,24,Studland Street,London,W6 0JS,07/10/2015,07/10/2015,,,2,2,0,0,0,Approved,07/10/2015,,,
2011/2661,Wandsworth,,Completed,All Other,Reversion of property back into a single-family dwelling.,36,36,Melody Road,,SW18 2QF,31/03/2013,05/01/2016,,,1,2,-1,-1,-1,Approved,12/08/2011,,,
2014/7235,Wandsworth,,Completed,All Other,Conversion of second and third floor flat into 2 x studio self contained flats.,26,26,Lavender Hill,,SW11 5RN,21/01/2015,13/01/2016,,,2,1,1,1,1,Approved,13/02/2015,,,
15/07759/FUL,Barnet,,Completed,All Other,First floor rear extension. Conversion of a single family dwelling into 2 no self contained residential units,37,37,Russell Road,West Hendon,NW9 6AB,19/02/2016,20/05/2016,,,2,1,1,1,1,Approved,18/02/2016,,,
70772/APP/2015/2912,Hillingdon,,Completed,All Other,"Two story, 1-bed, end of terrace dwelling with associated parking and amenity space involving installation of 2 crossovers to front",2,2,Peach Tree Avenue,Yiewsley,UB7 8DH,26/02/2016,01/01/2018,,,1,1,0,0,0,Approved,16/10/2015,,,
2015/3582,Hackney,,Completed,All Other,Existing use of the premises as a self contained dwelling (use class C3),47-49,47-49,Tudor Road,,E9 7SN,30/11/2015,30/11/2015,,,1,1,0,0,0,Approved,30/11/2015,,,
F/01279/14,Barnet,,Completed,All Other,"Conversion into 4no. self-contained flats, including refuse facilities.",284,284,"Cricklewood Lane,","London,",NW2 2PX,01/07/2014,14/05/2015,,,4,1,3,3,3,Approved,02/05/2014,,,
15/01890/FULL1,Bromley,,Completed,All Other,Demolition of existing dwelling and construction of detached two storey 5 bedroom dwelling with integral garage,49,49,Homestead Road,Orpington,BR6 6HN,22/01/2016,10/11/2016,,,1,1,0,0,0,Approved,23/07/2015,,,
2015/3611/P,Camden,,Commenced,All Other,Use as a House of Multiple Occupancy (HMO) (Class C4),167,167,Haverstock Hill,,NW3 4QT,12/05/2015,,,,1,1,0,0,-1,Approved,16/07/2015,,,
15/02770/P,Croydon,,Completed,All Other,Alterations; conversion to form 1 two bedroom and 1 one bedroom flats,303,303,Portland Road,London,SE25 4QQ,23/10/2015,28/10/2015,,,2,1,1,1,1,Approved,10/09/2015,,,
15/03122/P,Croydon,,Completed,All Other,Alterations; conversion to form 2 one-bedroomed flats; erection of a single storey side/rear extension,17,17,Rectory Grove,Croydon,CR0 4JA,16/12/2015,15/06/2016,,,3,2,1,1,1,Approved,17/09/2015,,,
2015/02487/FUL,Hammersmith and Fulham,,Completed,All Other,"Conversion of an existing basement flat and an existing three storey maisonette at first, second and third floor level into 1 no. basement and ground floor maisonette, and 1 no. first and second floor maisonette.",26,26,Studland Street,,W6 0JS,23/07/2015,31/03/2017,,,2,2,0,0,0,Approved,23/07/2015,,,
15/02503/FULL1,Bromley,,Completed,All Other,Conversion of a single dwelling into 2 no. two bed flats together with an external staircase.,181,181,Kent House Road,Beckenham,BR3 1JZ,16/03/2016,06/10/2016,,,2,1,1,1,1,Approved,28/08/2015,,,
14/4733/FUL,Richmond upon Thames,,Completed,All Other,Alterations and change of use from 2 flats into a single family dwelling house,74,74,Fulwell Road,,TW11 0RA,01/03/2015,01/11/2015,,,1,2,-1,-1,-1,Approved,23/01/2015,,,
14/11694/FULL,Westminster,,Completed,All Other,Demolition of existing roof structure and erection of mansard roof extension and raised flank wall to provide additional accommodation to existing flats at 47 - 53 Rupert Street.,47-49,47-49,Rupert Street,,W1D 7PJ,22/03/2015,31/03/2016,,,4,4,0,0,0,Approved,26/01/2015,,,
2014/7206,Wandsworth,,Completed,All Other,"Change of use of no.19 Cabul Road from offices (Use Class B1) to provide 2 x 2 bed flats (Use Class C3), with basement excavation, ground floor side/rear extension and roof extension to main rear roof slope and over part of rear addition. Change of use of no. 21 Cabul Road from photography studio (Use Class B1) to provide 13 residential units (Use Class C3) as 3 x 1-bed, 6 x 2-bed and 4 x 3-bed units. Extensions to no. 21 including excavation to provide lower ground floor floorspace with side and rear courtyards, rear extensions at ground, 1st and 2nd floor levels, alterations to roof with provision of dormer extensions, raising of main roof ridge level, raising of glazed side element and creation of accommodation and associated amenity space (in the form of garden areas and roof terraces). Demolition of nos. 31 to 37 Cabul Road and erection of 4x family dwellinghouses with lower ground floor excavations.",19-37,19-37,Cabul Road,,SW11 2PR,27/10/2015,31/03/2019,,,19,3,16,16,16,Approved,29/07/2015,,,
2014/05955/FUL,Hammersmith and Fulham,,Completed,All Other,Conversion of fifth floor level from one self-contained flat into 2 x three bedroom self-contained flats including alterations to the fenestration and private amenity space at fifth floor level.,72,72,Farm Lane,,SW6 1QA,06/02/2015,01/12/2015,,,2,1,1,1,1,Approved,06/02/2015,,,
15/01851/FUL,Enfield,,Completed,All Other,Part Retrospective - Erection of 2-storey detached single family dwelling with integral garage and rooms in roof involving substantial demolition together with an outbuilding at rear.,18,18,Bazile Road,,N14 4RX,01/09/2015,09/09/2016,,,1,1,0,0,0,Approved,24/06/2015,,,
15/01570/FUL,Bexley,,Completed,All Other,Formation of pitched roof incorporating dormer windows to provide 2x1 bed flats and erection of an external staircase on the northern facade of the building.,"Parkwood House, 17A","Parkwood House, 17A",Brook Street,Erith,DA8 1JJ,08/02/2016,04/08/2016,,,8,6,2,2,2,Approved,29/01/2016,,,
15/02054/FUL,Barnet,,Completed,All Other,"Use of existing property as 2no. self-contained flats. Provision of refuse storage area, new garage door, new gates and trellis and new cast iron soil pipe to side elevation. Alterations to hard and soft landscaping including sub-division of amenity space",1-3,1-3,Maurice Walk,Garden Suburb,NW11 6JX,01/06/2015,04/04/2016,,,2,1,1,1,1,Approved,26/05/2015,,,
PA/12/01912,Tower Hamlets,,Completed,All Other,"Demolition of existing public house (use class A4) and erection of new 5 storey block with commercial at ground floor and four floors comprising 6 residential units above (3 x 1bed, 2 x 2bed and 1 x 3bed).",104,104,East India Dock Road,,E14 0BP,09/04/2014,01/09/2015,,,6,1,5,5,5,Approved,15/08/2012,,,
C2015/71642,Sutton,,Completed,All Other,Retention of conversion of first and second floors to form two 1 bedroomed self containd flats.,50A,50A,HIGH STREET,,SM5 3AG,27/05/2015,27/05/2015,,,2,1,1,1,1,Approved,27/05/2015,,,
15/00008/P,Croydon,,Completed,All Other,Conversion to form 2 two bedroom flats,25,25,Waddon Park Avenue,Croydon,CR0 4LW,01/04/2015,23/10/2015,,,2,1,1,1,1,Approved,10/03/2015,,,
P0133.14,Havering,,Completed,All Other,Creation of 1 No. 2 bed bungalow.,70,70,Straight Road (rear of),Romford,RM3 8AA,18/01/2016,18/01/2016,,,1,1,0,0,0,Approved,23/04/2015,,,
56755/APP/2015/3842,Hillingdon,,Completed,All Other,Conversion of existing 5-bed dwelling to create 1 x 1-bed flat and 1 x 3 bed maisonette with associated parking and amenity space.,31,31,Derby Road,Uxbridge,UB8 2ND,11/03/2016,20/03/2017,,,2,1,1,1,1,Approved,11/03/2016,,,
2009/1295,Wandsworth,,Completed,All Other,Erection of three new houses following demolition of existing houses at 1 and 2 St James Close.,1& 2,1& 2,St James Close,,SW17 7RU,30/01/2012,01/04/2016,,,3,2,1,1,1,Approved,26/06/2009,,,
2014/7282,Wandsworth,,Completed,All Other,"Conversion of first and second floor levels into 7 flats (2 x 1-bedspace studios, 2 x 1-bedroom and 3 x 2-bedroom) including extensions at first floor and at second floor level to rear and creation of third floor with front, side, and rear roof terraces.",58-60,58-60,Tooting High Street,,SW17 0RN,29/09/2015,12/12/2016,,,7,2,5,5,5,Approved,01/06/2015,,,
P14-02076PLA,Enfield,,Completed,All Other,"Subdivision of plot and conversion of single dwelling into two separate family dwellings. New entrance porch, front boundary wall and front roof light.",4,4,Old Park Road,,N13 4RE,31/03/2015,30/04/2015,,,2,1,1,1,1,Approved,22/01/2015,,,
14/5066/FUL,Richmond upon Thames,,Completed,All Other,Convert existing ground floor flat and first floor flat back to a single dwelling house. Addition of pitched roof to existing front dormer.,55,55,Madrid Road,,SW13 9PQ,01/10/2015,20/04/2016,,,1,2,-1,-1,-1,Approved,05/02/2015,,,
14/03275/FULL,Westminster,,Completed,All Other,"Use of the first, second and third floors as two residential units and external alterations.",9,9,Wardour Street,,W1D 6PB,01/09/2014,15/09/2015,,,2,1,1,1,1,Approved,22/07/2014,,,
1179/12,Redbridge,,Completed,All Other,Loft conversion with rear dormer with one roof light. Conversion of existing 3-bed flat into one 2-bed flat and 1 x studio flat.,54C,54C,Elgin Road,Ilford,IG3 8LL,21/01/2016,08/02/2016,,,2,1,1,1,1,Approved,03/09/2012,,,
B2015/73139,Sutton,,Completed,All Other,Demolition of rear extension and erection of a part one part two storey side and rear extension to form two 1 - bedroomed terraced houses together with refuse and a car parking space at front of each dwelling.,242,242,COLLINGWOOD ROAD,Sutton,SM1 2NX,31/01/2016,01/04/2017,,,2,1,1,1,1,Approved,12/01/2016,,,
15/02282/FULL1,Bromley,,Completed,All Other,Proposed demolition of existing dwelling and construction of a new five bedroom dwelling,20,20,Camden Park Road,Chislehurst,BR7 5HG,01/09/2015,04/09/2017,,,1,1,0,0,0,Approved,05/08/2015,,,
2013/3655,Hackney,,Completed,All Other,"Excavation of front and rear lightwells at basement level including 900mm railings to front; erection of rear single storey extension at ground floor level; and erection of rear roof dormer to facilitate the conversion of the property from 2 x self-contained flats to 3 x self-contained flats (1 x 3-bed, 1 x 2-bed and 1 x 1-bed).",39,39,Glenarm Road,London,E5 0LY,03/02/2016,08/03/2017,,,3,2,1,1,1,Approved,02/01/2014,,,
2015/3610/P,Camden,,Commenced,All Other,Use as a House of Multiple Occupancy (HMO) (Class C4),167,167,Haverstock Hill,,NW3 4QT,18/05/2015,,,,1,1,0,0,-1,Approved,16/07/2015,,,
2013/04458/FUL,Hammersmith and Fulham,,Completed,All Other,Change of use of the existing back addition of 40 Rylston Road at ground and first floor level from Office/Storage (Class B) to residential (Class C3) including; erection of single storey extension at ground floor level to the side of the existing back addition of No. 40 to replace existing lean to extension; erection of a two storey rear extension to the side of the existing back additions at No. 40 and 42 at ground and first floor level; erection of a single storey extension at first floor level to the rear of the existing back addition of no. 42; alterations to fenestration of north elevation of No. 40 fronting Prothero Road; in connection with the conversion of the ground and first floor level of no. 40 and 42 Rylston Road to 2 x two bedroom self-contained flats.,Rear of 40 and 42,Rear of 40 and 42,Rylston Road,,SW6 7HG,12/02/2014,31/08/2015,,,3,1,2,2,2,Approved,12/02/2014,,,
PP/2015/4699,Ealing,21/08/2015,Completed,All Other,Conversion of a dwellinghouse into two flats; and retention of second floor rear balcony.,4,4,Cambridge Road,Hanwell,W7 3PA,16/10/2015,24/11/2015,,,2,1,1,1,1,Approved,16/10/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/4699;
2016/00266/FUL,Hammersmith and Fulham,,Completed,All Other,"Change of use of the basement and the front part of the property from a mixed use (Class A1 and A3) into Class A2 (Financial and professional services); change of use of rear part of ground floor level from a mixed use (Class A1 and A3) into a one bedroom self-contained flat (Class C3); demolition of the rear wall at ground floor level and external staircase at the rear of the property and installation of new doors at ground floor level; reinstatement of landings to form a roof terrace at first floor level and a balcony at second floor level to include the installation of new replacement balustrades; formation of a courtyard and associated landscaping at the rear of the property; removal of vehicle crossover, bricking up of existing double gates, replacement of existing single gate with a new gate, installation of new windows and entrance door to replace the existing windows to the side elevation fronting Ellaline Road.",220,220,Fulham Palace Road,,W6 9NT,22/03/2016,31/03/2017,,,1,2,-1,-1,-1,Approved,21/03/2016,,,
P0526.15,Havering,,Completed,All Other,"Demolition of the existing bungalow to create 2No. 4 bedroom, semi-detached chalet style bungalows with off street parking",26,26,Foxhall Road,Upminster,RM14 2DD,24/08/2015,14/08/2018,,,2,1,1,1,1,Approved,15/06/2015,,,
43966/APP/2016/180,Hillingdon,,Completed,All Other,Change of use from single dwelling into 1 x 3-bed flat and 1 x 2-bed flat (Application for a Certificate of Lawful Development for an Existing Development) (Resubmission),17 & 17A,17 & 17A,Hyde Way,Hayes,UB3 4PA,14/03/2016,14/03/2016,,,2,1,1,1,1,Approved,14/03/2016,,,
P2012/0659/FUL,Islington,22/01/2013,Completed,All Other,"Excavation to extend existing basement, lower external light well and associated works to provide a 2 bed basement flat Listed Building consent also submitted ref: P2013/0069/LBC].",Basement Flat,,Duncan Terrace,London,N1 8BZ,19/03/2013,04/01/2016,,,1,0,1,1,1,Approved,19/03/2013,,,
P2013/2986/FUL,Islington,07/08/2013,Completed,All Other,"Conversion of building from 3 self contained flats back into a single family dwelling house involving an enlargement to the rear ground and first floor extension, insertion of one new window to the first floor side elevation, a new door and roof terrace to the rear first floor extension, insertion of a hatch in the main roof, various internal alterations. Also listed building consent ref P2013/2997/LBC submitted.",,330,Liverpool Road,London,,24/06/2015,01/02/2017,,,1,3,-2,-2,-2,Approved,02/10/2013,,,
P2013/0328/S73RC,Islington,11/02/2013,Completed,All Other,"Section 73 application (minor material amendment) to vary condition 2 (approved plans and drawings) of planning permission ref P110810 dated 1 August 2012 for the: Application to extend the time for the implementation of planning permission ref P072550 dated 6 May 2008 for the 'Part demolition and retention of existing buildings and erection of a 4-storey building and separate 2-storey building to provide for 23 flats and houses, 385.5sqm of B1a (office) and B1c (light industrial) floor space, cycle enclosure and roof mounted photovoltaic panels.' The minor material amendments sought (summary) are: A] Reduction in the consented commercial floor area from 385.5sqm to 341sqm (GIA); B] Alterations to all elevations (including to the south facing balconies, introduction of brickwork to all elevations, removal of balconies from north elevation, and alteration to fenestration patterns) C] Minor increase in height. The 3 storey block would be 0.45m higher than the consented scheme and the 4 storey element of the building would be 0.675m higher than the consented scheme; D] Increase in size of residential units, and layout to achieve dual aspect units; E] Relocation of roof terraces to south and west elevations at third floor level; F] Improved locations for refuse and recycling storage; G] The footprint of the detached houses has been moved closer to the boundary wall (infilled the lightwells previously approved]",Commercial Unit,,Caledonian Road,London,N1 1DN,28/08/2013,01/05/2017,,,23,0,23,23,23,Approved,07/06/2013,,,
P2015/4814/COL,Islington,23/11/2015,Completed,All Other,"Certificate of Lawfulness (existing) for the use of 17 self-contained flats over lower ground, ground, first and second floors.",Land At Highbury Estate,,Grosvenor Avenue,London,,27/01/2016,27/01/2016,,,17,6,11,11,11,Comment Issued,27/01/2016,,,
P2015/4295/COL,Islington,05/11/2015,Completed,All Other,Certificate of Lawfulness (Existing) in connection with the use of the building as one single 4 bedroom residential unit (Use Class C3).,,438,Liverpool Road,London,N7 8NL,18/12/2015,18/12/2015,,,1,0,1,1,1,Comment Issued,18/12/2015,,,
P2016/0093/FUL,Islington,23/12/2015,Completed,All Other,Internal alterations and refurbishment to flats B & C in order to combine both flats into a single dwelling . Replacement of rear casement window to the second floor with a sash window and enlargement of dormer windows to the rear elevation. New flat entrance door at ground floor. Introduction of three conservation rooflights to the rear roofslope. (Listed Building Consent ref P2016/0095 also submitted).,,18,Lonsdale Square,London,,01/03/2016,12/05/2017,,,1,2,-1,-1,-1,Approved,16/02/2016,,,
P2014/4416/FUL,Islington,28/10/2014,Completed,All Other,Internal alterations and the introduction of within the valley roof (2 roof lights on either side of valley)and to convert the property from two flats into a single dwelling house. [Listed Building Consent P2014/4496/LBC application also submitted],17,17,Cross Street,,N1 2BH,25/06/2015,19/08/2015,,,1,2,-1,-1,-1,Approved,18/12/2014,,,
P2015/1990/COL,Islington,28/05/2015,Completed,All Other,"The existing use is flats above the ground floor (office area) and consists of studio (Flat 1) at first floor level, studio (Flat 2) at first floor level, studio (Flat 3) at second floor level, studio (Flat 4) at second floor level, studio (flat 5) third floor level.",,167,Stroud Green Road,London,,21/07/2015,21/07/2015,,,5,1,4,4,4,Comment Issued,21/07/2015,,,
P2015/1779/COL,Islington,08/06/2015,Completed,All Other,"Certificate of Lawfulness for the existing use as a residential flat known as Flat 9, 71A Newington Green Road",,71A,Newington Green Road,London,,03/08/2015,03/08/2015,,,3,0,3,3,3,Comment Issued,03/08/2015,,,
P2014/4173/COL,Islington,21/10/2014,Completed,All Other,Certificate of lawfulness for the existing use of the property as a single residential unit.,,284 - 288,Holloway Road,London,,18/02/2016,18/02/2016,,,5,0,5,5,5,Refused,16/12/2014,,,
P2015/2463/COL,Islington,15/06/2015,Completed,All Other,Certificate of Lawfulness in connection with existing residential use of the property as a self-contained studio flat.,,1,Kember Street,London,,10/08/2015,10/08/2015,,,1,0,1,1,1,Comment Issued,10/08/2015,,,
P2015/5250/COL,Islington,14/12/2015,Completed,All Other,Certificate of Lawfulness (Existing) in connection with continued use as self contained residential flat.,,273,New North Road,London,,08/02/2016,08/02/2016,,,1,0,1,1,1,Comment Issued,08/02/2016,,,
P2015/4687/COL,Islington,23/11/2015,Completed,All Other,Use as 9 Self-Contained Flats (C3),,524 - 526,Hornsey Road,London,N19 3QN,18/01/2016,18/01/2016,,,9,5,4,4,4,Comment Issued,18/01/2016,,,
P2015/4236/COL,Islington,12/10/2015,Completed,All Other,Application for a Lawful Development Certificate for an Existing residential use.,Maxfield Court,1B,Orleston Road,London,,30/11/2015,30/11/2015,,,2,0,2,2,2,Comment Issued,30/11/2015,,,
P2014/1368/PRA,Islington,08/04/2014,Completed,All Other,Prior Approval application in relation to the change of use of parts of the ground floor of the building to residential use (C3) creating 2 residential units The application was submitted under class J of the Town and Country Planning (General Permitted Development) (Amendment) (England) Order 2013 and The Town and Country Planning (General Permitted Development) (Amendment and Consequential Provisions) (England) Order 2014,,104,Mackenzie Road,London,N7 8RE,01/05/2015,19/08/2015,,,2,0,2,2,2,Refused,03/06/2014,,,
P082501,Islington,12/12/2008,Completed,All Other,"Demolition of existing single storey commercial building (B1/ B8 Use). Erection of 2 x dwelling houses (C3 Use) (1 x 3 bed ground, first and second floor unit (2 storey over basement) and 1 x 4 bed basement, ground and first floor unit (3 storey) ). Associated landscaping, 2 cycle spaces, green roofs and works. The application proposes the loss of commercial use on the subject site. Conservation area consent reference P090491 also submitted",Lewis William Brown Co Ltd,15A,Cruikshank Street,London,WC1X 9HG,01/10/2013,29/04/2015,,,2,0,2,2,2,Approved,21/07/2009,,,
