LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
20/06291/FUL,London Borough of Croydon,04/12/2020,Completed,All Other,"Conversion of existing dwelling to 4 flats, alterations, erection of single storey side and rear extension, erection of dormer extension in the rear roof slope. Provision of refuse and bicycle storage, off street parking and formation of vehicle crossover.",,274,Portland Road,South Norwood,SE25 4SL,31/03/2022,31/03/2023,,,4,1,3,3,3,Approved,29/01/2021,,,
2021/00102/FUL,Hammersmith & Fulham,29/01/2021,Commenced,All Other,Change of use from office (Class E) into a self-contained studio flat (Class C3).,Garden Studio,691,Fulham Road,London,SW6 5UJ,08/04/2021,,,,1,0,1,1,1,Approved,30/03/2021,,,
P/2933/21,Harrow,05/07/2021,Completed,All Other,Conversion of dwelling into two flats (2 X 2 bed); external alterations; separate amenity space; bin and cycle stores,9 Kipling Place Stanmore HA7 3NG,9,,,,03/08/2022,01/04/2023,,,2,1,1,1,1,Approved,,,,
20/00264/FUL,Hackney,21/07/2020,Completed,All Other,Application for full planning permission for the construction of a roof extension to provide four residential dwellings (Use Class C3) together with ancillary development.,,61-63,Wallis Road,Hackney,E9 5LH,01/04/2022,31/03/2023,,,4,0,4,4,4,Approved,06/12/2021,,,
2021/0795,Hackney,30/03/2021,Commenced,All Other,"Change of use of the upper floors from Financial and Professional Services to Use Class C3 (Dwellinghouses) to provide 5 self-contained residential units; change of use ground and basement from Financial and Professional Services to Retail; erection of front roof extension at third floor level, four storey rear extension and a new terrace at first floor level and internal alterations including provision of a mezzanine floor above ground floor at rear.",,304,SEVEN SISTERS ROAD,HACKNEY,N4 2AQ,03/07/2021,,,,5,0,5,5,5,Approved,25/07/2022,,,/planning/index.html?fa=getApplication&id=69653
2021/00512/FUL,Hammersmith and Fulham,18/02/2021,Completed,All Other,"Conversion of two self-contained flats into a single dwelling house; partial demolition of the existing single storey rear extension at ground floor level, to raise the height of the flat roof from 2.62m to 3m; and replacement of an existing door with bi-fold doors, to the rear elevation at ground floor level; replacement of a door and 2no. windows with 2no. large windows, to the side elevation of the existing back addition at ground floor level; replacement of 2no. windows with a double sash window, to the rear elevation of the existing back addition at first floor level; and replacement of a window with French doors, to the rear elevation at ground floor level.",,52,Greswell Street,,SW6 6PP,,18/05/2022,,,1,2,-1,-1,-1,Approved,18/05/2021,,,
202840OPDFUL,Ealing,17/07/2020,Completed,All Other,"Conversion of existing dwelling house into two (2) self-contained flats; single-storey rear wrap around extension, part first-floor rear extension; roof extension to the rear (main) roof slope; part rear roof extension to rear outrigger roof slope; and installation of two roof lights to front roof slope",153 Wells House Road,,Wells House Road,London,NW10 6EA,02/11/2020,27/07/2022,,,2,1,1,1,1,Approved,10/09/2020,,,https://pam.ealing.gov.uk/online-applications/PLAN/202840OPDFUL;
22/2821/ES191,Richmond upon Thames,21/09/2022,Completed,Prior Approval,Use of coach house annexe as a self-contained dwelling unit.,Coach House Annexe,69,Lonsdale Road,Barnes,SW13 9JR,05/01/2023,05/01/2023,,,1,0,1,1,1,Approved,05/01/2023,,,
P0487.20,Havering,14/04/2020,Completed,All Other,"Erection of 1 x two storey 5-bed detached dwelling and 1 x two storey 6-bed detached dwelling both with habitable roof spaces to include one front and two rear dormers, ancillary outbuildings, associated parking and amenity spaces involving demolition of 2 x semi-detached dwelling houses.",55 - 57 Hall Lane,,UPMINSTER,,RM14 1AG,19/12/2022,04/01/2023,,,0,0,0,0,0,Approved,29/06/2020,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P0487.20
P2020/0621/FUL,Islington,06/04/2020,Completed,All Other,"Conversion of existing single dwelling house into 1x 4bedroom and 1x 2bedroom self-contained flats to include ground floor rear extension, roof extension and associated alterations.",,54,Axminster Road,London,N7 6BP,09/09/2022,09/09/2022,,,2,1,1,1,1,Approved,09/03/2021,,,
19/05422/FUL,London Borough of Croydon,25/11/2019,Completed,All Other,"Internal reconfiguration to reduce 6 self-contained residential units to 2 self-contained residential units with associated alterations to facades, including enlarging rear ground floor window and installation of rooflights in roofslopes (front and rear).",,17,Melfort Road,,CR7 7RS,31/03/2022,31/03/2023,,,2,6,-4,-4,-4,Approved,24/01/2020,,,
19/04334/FUL,Enfield,20/12/2019,Completed,All Other,Subdivision of site and erection of 1 x 2-bed end-of-terrace single-family dwellinghouse to side.,,81,Leighton Road,,EN1 1XW,01/04/2022,31/03/2023,,,1,0,1,1,1,Approved,13/02/2020,,,
22/03118/ELUD,Bromley Custodian Code,05/08/2022,Completed,All Other,Self-contained 1 bedroom dwelling and its use for 4 years LAWFUL DEVELOPMENT CERTIFICATE (EXISTING),,90,Alexandra Crescent,,BR1 4EX,29/11/2022,29/11/2022,,,1,0,1,1,1,Approved,29/11/2022,,,
22/0840/192,Barnet,18/02/2022,Completed,All Other,Conversion of 2no self-contained flats to single family dwelling,,16,Gillingham Road,Cricklewood,NW2 1RT,13/04/2022,13/04/2022,,,1,2,-1,-1,-1,Approved,13/04/2022,,,
17/03314/FUL,Enfield,08/09/2017,Completed,All Other,"Refurbishment and conversion of former police station into 6 self-contained flats (2 x 1-bed, 2 x 2-bed and 2 x 3-bed) with internal alterations, associated landscaping and parking, together with demolition of front police storage building and erection of a new single storey block to provide cycle and bin storage.",Police Station 687 Green Lanes,,,,N21 3RS,01/04/2022,31/03/2023,,,6,0,6,6,6,Approved,04/05/2020,,,
22/0190/ES191,Richmond upon Thames,25/01/2022,Completed,Prior Approval,An existing dwelling house that has been divided to form two separate dwelling houses.,,6,Gilpin Crescent,,TW2 7BP,12/07/2022,12/07/2022,,,2,1,1,1,1,Approved,12/07/2022,,,
19/00751/FUL,Lambeth,26/03/2019,Completed,All Other,"Demolition of the existing building and erection of a 4 storey (plus roof area) building to provide 6 self-contained flats (1 x 3 beds, 3 x 2 beds and 2 x 1 beds) with a first floor terrace and Juliette balconies, together with provision of cycle/refuse storages, plus amenity area, landscaping and boundary treatment . (Re-submission). (Amended description and Plans)",,43,Ambleside Avenue,,SW16 1QE,10/02/2021,09/06/2022,,,6,1,5,5,5,Approved,11/10/2019,,,
21/P0945,Merton,18/03/2021,Completed,All Other,CONVERSION OF A SINGLE DWELLINGHOUSE INTO 4 X SELF-CONTAINED FLATS INVOLVING ERECTION OF SINGLE STOREY EXTENSIONS TO THE REAR AND ERECTION OF A REAR ROOF DORMER.,,240,Tamworth Lane,Mitcham,,01/09/2021,24/08/2022,,,4,1,3,3,3,Approved,23/08/2021,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=21/P0945
4074/20,Redbridge,01/12/2020,Completed,All Other,Loft conversion with rear dormer. Two front rooflights. Alterations to fenestrations. Change of use of first floor from office/storage to residential to create one two-bedroom flat. (summary),Development At 122,,Woodlands Road,,IG1 1JP,24/06/2022,11/02/2023,,,2,0,2,2,2,Approved,02/02/2021,,,
201797FUL,Ealing,07/05/2020,Completed,All Other,Conversion of dwellinghouse into three self-contained residential units; part single storey and part two storey rear extension; and infill side extension on the ground floor,19 Mark Close,,Mark Close,Southall,UB1 3QJ,14/06/2021,21/07/2022,,,3,1,2,2,2,Approved,23/10/2020,,,https://pam.ealing.gov.uk/online-applications/PLAN/201797FUL;
20/03629/FUL,London Borough of Lambeth,22/10/2020,Completed,All Other,"Demolition of existing house and erection of 2 storey plus mansard building to provide 4 flats with associated communal amenity space, refuse and cycle storage and landscaping.",,21,Ambleside Avenue,,SW16 1QE,15/11/2021,30/05/2022,,,4,1,3,3,3,Approved,04/06/2021,,,
204359FUL,Ealing,26/10/2020,Completed,All Other,"Conversion of existing bungalow into two self-contained residential units; single storey side and rear extension; (following demolition of existing garage and rear extension); rear roof extension and installation of three rooflights to front elevation incorporating roofspace accommodation; front infill extension and front porch extension; associated internal and external alterations; and provision of amenity space, cycle and car parking.",50 Lowfield Road,,Lowfield Road,London,W3 0AZ,12/05/2021,27/01/2023,,,2,1,1,1,1,Approved,12/05/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/204359FUL;
216934FUL,Ealing,13/12/2021,Completed,All Other,Conversion of single dwellinghouse into two self-contained residential units,9 Moat Farm Road,,Moat Farm Road,Northolt,UB5 5DR,07/02/2022,01/08/2022,,,2,1,1,1,1,Approved,25/01/2022,,,https://pam.ealing.gov.uk/online-applications/PLAN/216934FUL;
22/04239/LDCE,London Borough of Lambeth,30/11/2022,Completed,All Other,Application for Certificate of lawfulness with respect to the use of the existing two self-contained flats (Use Class C3) for market housing.,7 Moorland Road London Lambeth SW9 8UA,,,,,25/01/2023,25/01/2023,,,2,2,0,0,0,Approved,25/01/2023,,,
21/07772/FULL,Westminster,03/01/2022,Completed,All Other,Internal alterations to divide the second floor flat (Flat number 7 and 8) to two flats.,Flat 7 And 8,12-18,Hill Street,,W1J 5NH,,01/04/2023,,,2,1,1,1,1,Approved,31/03/2022,,,
22/P3694,Merton,20/12/2022,Completed,All Other,"RETROSPECTIVE PLANNING FOR THE CONVERSION OF SINGLE DWELLINGHOUSE INTO 2 x SELF-CONTAINED FLATS. EXTERNAL ALTERATIONS INCLUDE THE ERECTION OF A STAIRCASE TO THE REAR FROM FIRST FLOOR TO GARDEN, ASSOCIATED REFUSE AND CYCLE STORAGE IN FRONT GARDEN.",,55,Park Avenue,Mitcham,,01/03/2023,01/03/2023,,,2,1,1,1,1,Approved,01/03/2023,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=22/P3694
2019/5004/P,Camden,30/09/2019,Completed,All Other,External alterations to rear elevation associated with change of use of ground and lower ground floors from office use (Class B1) to residential (Class C3) to provide 2 x 2 bed and 3 x 1 bed flats.,,37,Gower Street,,WC1E 6HH,30/03/2021,17/10/2022,,,5,0,5,5,5,Approved,29/10/2020,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2019/5004/P
222446FUL,Ealing,20/06/2022,Completed,All Other,Conversion of dwellinghouse into 2 self-contained residential units; facilitated by single storey side extension,17 Eastfields Road,,Eastfields Road,London,W3 0AB,,05/05/2023,,,2,1,1,1,1,Approved,21/10/2022,,,https://pam.ealing.gov.uk/online-applications/PLAN/222446FUL;
HGY/2020/1587,Haringey,11/06/2020,Completed,All Other,"Change of use of existing basement and ground floor surgery into a residential use class and conversion into two self-contained flats, incorporating small infill rear extension.","15, High Road, London, N15 6LT",,,,,,02/06/2022,,,2,0,2,2,2,Approved,24/09/2020,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GCrUAAW
2020/0906,Hackney,13/03/2020,Completed,All Other,Amalgmation of two flats into a single dwelling.,67 Dunsmure Road Hackney London N16 5PT,67,,,N16 5PT,27/05/2021,10/08/2022,,,1,2,-1,-1,-1,Approved,11/05/2020,,,
J0021.21,Havering,10/06/2021,Commenced,Prior Approval,Application for prior notification of development from Use Class A1 (Shops) to Use Class C3 (Dwellings),4 Park Lane,,Hornchurch,COMPLETED,RM11 1BB,20/07/2022,,,,1,0,1,1,1,Approved,04/08/2021,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=J0021.21
21/AP/0125,London Borough of Southwark,22/01/2021,Completed,All Other,Certificate of lawfulness (proposed) for change of use from C3 (dwellinghouses) to C4 (small houses in multiple occupation) for max 6 people occupancy.,,13,Brewhouse Walk,,SE16 6LD,,04/08/2022,,,1,1,0,0,0,Approved,17/02/2021,,,
215218FUL,Ealing,12/08/2021,Completed,All Other,Conversion of two self-contained flats to single dwellinghouse; single storey rear extension (following demolition of existing store/conservatory),26 Gloucester Road,,Gloucester Road,London,W5 4JA,,01/12/2022,,,1,2,-1,-1,-1,Approved,04/10/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/215218FUL;
P1198.20,Havering,24/08/2020,Completed,All Other,Erection of single storey 1-bed detached dwelling house with associated parking and amenity space involving demolition of 6 garages,Garages adjacent Electricity Sub Station,,Parsonage Road,,RM13 9LW,09/08/2021,21/10/2022,,,1,0,1,1,1,Approved,05/11/2020,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P1198.20
20/02369/FULL1,Bromley,05/08/2020,Completed,All Other,"Rear dormer extension and front rooflight, with conversion of resultant roofspace to provide 2 bedrooms and a shower room.",Top Floor Flat,398,Croydon Road,,BR3 4EX,16/03/2023,04/11/2022,,,1,1,0,0,0,Approved,30/09/2020,,,
21/03729/FUL,Lambeth,21/09/2021,Completed,All Other,Change of use of the rear part of the ground floor shop (Use Class A1) into a 1-bed flat (Use Class C3) including the formation of an internal courtyard.,,9,Greyhound Lane,,SW16 5NP,01/04/2022,31/03/2023,,,1,0,1,1,1,Approved,21/03/2022,,,
P1450.20,Havering,06/10/2020,Completed,All Other,"Two storey, 4-bed, detached dwelling with associated parking and amenity space, involving demolition of existing dwelling.",14 Homeway,,Romford,,RM3 0HD,16/09/2021,30/05/2022,,,1,1,0,0,0,Approved,15/12/2020,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P1450.20
22/1953/GPD26,Richmond upon Thames,01/07/2022,Completed,Prior Approval,Change of use from retail (Class E) to residential (Class C3) to provide one dwelling,,123,Station Road,,TW12 2AL,22/08/2022,07/11/2022,,,1,0,1,1,1,Approved,22/08/2022,,,
215447FUL,Ealing,31/08/2021,Completed,All Other,"Alteration of roof from hip to gable end; rear roof extension; installation of three rooflights to front roof slope; single storey rear extension; installation of new door to front elevation (following removal of single storey side porch); first floor rear extension (to 33 Brent Road); construction of attached two storey residential dwellinghouse with accommodation in the roof space; associated parking, amenity space, refuse and cycle storage (Land Adjacent to 33 A and B Brent Road)",Land Adjacent To,,Brent Road,Southall,UB2 5JY,,01/02/2023,,,1,0,1,1,1,Approved,12/11/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/215447FUL;
215665FUL,Ealing,15/09/2021,Completed,All Other,"Conversion of single family dwelling into 2no. self-contained flats; associated bin storage, bicycle parking, off-street vehicle parking and private amenity space",16 Ellesmere Road,,Ellesmere Road,Greenford,UB6 9ES,,23/07/2022,,,2,1,1,1,1,Approved,22/11/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/215665FUL;
18/P1725,Merton,31/05/2018,Completed,All Other,"ERECTION OF A TWO STOREY SIDE EXTENSION TO PROVIDE AN ADDITIONAL TWO BEDROOM DWELLING WITH NEW BOUNDARY FENCE TO TAMWORTH LANE AND A PARKING SPACE, CYCLE STORES AND BIN STORES TO THE REAR. SINGLE STOREY REAR EXTENSION TO THE EXISTING DWELLING AND REMODELLING PARKING AREA TO PROVIDE TWO PARKING SPACES, BIN STORE AND CYCLE STORES.",1,1,Manor Way,Mitcham,CR4 1EG,01/05/2021,01/07/2022,,,1,0,1,1,1,Approved,19/09/2018,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=18/P1725
DC/18/106708,Lewisham,16/05/2018,Completed,All Other,"Clearance and demolition of existing buildings on site at 1 Creekside, SE8 and the construction of 56 residential units and 1541 sqm of commercial space (Use Class B1 Business) in a building ranging in height from 4 to 8 storeys, together with access, servicing / yard space, cycle parking, amenity space and refuse provision and associated works.",,,"1 Creekside, London",,SE8 4SA,01/01/2021,28/03/2023,,,56,1,55,55,55,Approved,22/05/2020,,,
HGY/2020/1433,Haringey,09/06/2020,Completed,All Other,"Conversion of single dwelling house into three residential flats, hip to gable roof extension, rear dormer and flat roof extension above outrigger.","616, Green Lanes, London, N8 0SD",,,,,04/04/2022,15/11/2022,,,3,1,2,2,2,Approved,04/08/2020,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GCqDAAW
19/P3744,Merton,21/10/2019,Completed,All Other,CONVERSION OF SINGLE DWELLING INTO 2 X SELF-CONTAINED FLATS INVOLVING REAR EXTENSIONS AT GROUND FLOOR LEVEL AND ALTERATIONS TO THE REAR ROOF EXTENSION.,,127,Ashbourne Road,Mitcham,,28/08/2020,01/06/2022,,,2,1,1,1,1,Approved,28/02/2020,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=19/P3744
20/06048/FULL,Westminster,28/09/2020,Completed,All Other,"Use of the building as six residential flats (use class C3), extension at lower ground floor in front lightwell, installation of replacement windows at ground and lower ground floor rear and side elevations (linked to 20/06049/LBC).",Calpe House 47 Prince's Square London W2 4PX,,,,,01/05/2022,01/04/2023,,,6,7,-1,-1,-1,Approved,10/03/2021,,,
19/AP/7154,London Borough of Southwark,09/12/2019,Completed,All Other,"Conversion of ground floor retail unit [A1 use] and the first and second floor flat to a single three-storey dwellinghouse, demolition of existing ground floor rear extension and elevational alterations",,29,Meeting House Lane,,SE15 2UN,,10/01/2023,,,1,1,0,0,0,Approved,19/02/2020,,,
2020/5726/P,Camden,09/12/2020,Completed,All Other,Change of use from ground floor one bed flat and 1st - 2nd floor 3 bed flat back to single family dwelling including erection of single storey side/rear extension and a loft conversion with 1 No. rear and 1 No. side dormer window and front roof light.,,49,Lady Somerset Road,London,NW5 1TY,01/04/2022,25/01/2023,,,1,2,-1,-1,-1,Approved,18/02/2021,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2020/5726/P
21/00221/FUL,London Borough of Newham,03/02/2021,Completed,All Other,"Subdivision to create 2 x 3 bed dwelling houses, with alterations including erection of ground and first floor rear extensions, garage conversion to habitable accommodation, erection of roof extension and rear dormers, and installation of rooflights to the front. (Revised drawings).",,64,Roman Road,East Ham,E6 3SR,,31/03/2023,,,1,0,1,1,1,Approved,02/06/2021,,,
19/04913/FUL,London Borough of Croydon,16/10/2019,Completed,All Other,"Proposed conversion of existing dwelling into two flats (1x3, 1x2 bedroom flats) with associated landscaping, cycle and bin storage",,170,Melfort Road,,CR7 7RQ,01/04/2022,31/03/2023,,,2,1,1,1,1,Approved,11/12/2019,,,
201188,Waltham Forest,20/04/2020,Completed,All Other,Lawful Development Certificate (Existing)-Use of property as two residential units (1x3 bed unit at front ground and first floor level and 1x1 bed unit at rear ground floor level).,"40 Nutfield Road, Stratford, London, E15 2DG",,,,,01/04/2022,27/07/2022,,,2,1,1,1,1,Approved,15/06/2020,,,
2022/01658/CLE,London Borough of Hammersmith and Fulham,13/06/2022,Completed,All Other,Continued use of the existing property as 9no. self-contained flats.,,106,Edith Road,,W14 9AP,08/09/2022,08/09/2022,,,9,0,9,9,9,Approved,08/09/2022,,,
16/2306/FUL,Richmond upon Thames,09/06/2016,Completed,All Other,"Conversion of the building into one family house, plus an additional apartment at basement level to the front.",,112,Richmond Hill,,,14/01/2019,01/06/2022,,,2,5,-3,-3,-3,Approved,17/08/2016,,,
0980/20,Redbridge,24/04/2020,Completed,All Other,"Two storey rear extension at no. 49 Westernville Gardens. Erection of one 3 x bedroom house with associated car parking, refuse and amenity space. (Summary).",Development Site At 49,49,Westernville Gardens,Ilford,,17/06/2021,15/07/2022,,,1,0,1,1,1,Approved,26/06/2020,,,
19/02499/FUL,London Borough of Newham,29/09/2019,Completed,All Other,Demolition of existing garage at front elevation and construction of a three storey building to comprise of 4no. Flats.,,109A,Earlham Grove,Forest Gate,E7 9AN,,31/03/2023,,,4,0,4,4,4,Approved,21/11/2019,,,
P1916.18,Havering,05/03/2019,Completed,All Other,"Variation of condition 2 (approved plans) of planning application P1541.17 (The erection of 5 dwelling houses). Amendments applied for: - Changing the previously-approved 4-bedroom dwelling (House Type 1 (Plot 1)) to two self-contained flats; one 1-bedroom and one 3-bedroom flat. - Amend the design of House Type 1 (Plot 1) by raising the ridge height of the roof, a hip-to-gable enlargement to the roof, installation of windows [rooflights] in the roof, and minor alterations to the fenestration design.",,,1 Albert Road,,RM1 2PD,07/02/2023,07/02/2023,,,5,0,5,0,5,Approved,10/08/2020,,,
20/02304/FUL,Lambeth,17/09/2020,Commenced,All Other,"Demolition of the garages and the shed and replacement of the existing single dwelling house with a two storey single dwelling house, including the provision of 2 car parking spaces and cycle/refuse stores.",,18,Dorchester Drive,,SE24 0DQ,01/09/2022,,,,1,1,0,0,-1,Approved,19/02/2021,,,
21/04700/FULL1,Bromley,24/09/2021,Completed,All Other,"Single storey side and rear extension to facilitate the conversion into 2 x 3 bed self-contained units, together with provision of private amenity space, refuse and cycle storage, and off-street parking",,18,Elmers End Road,Penge,SE20 7SN,30/05/2022,05/04/2023,,,2,1,1,1,1,Approved,08/03/2022,,,
DM2019/01651,London Borough of Sutton,09/10/2019,Completed,All Other,"Conversion of the existing public house into 4 self-contained residential units and erection of 4 part one, part two storey semi-detached dwellings accessed from Hilldale Road together with associated hard and soft landscaping, provision of car parking, and erection of a detached single storey cycle and refuse storage structure.",The Plough 155 Gander Green Lane Sutton SM1 2EZ,,Gander Green Lane,,SM1 2EZ,20/07/2021,01/04/2023,,,8,0,8,8,8,Approved,19/12/2019,,,
19/01707/CLU_E,Barking & Dagenham,06/11/2019,Completed,All Other,Application for a certificate of lawfulness for an existing development: Retention of 1 x 1 Bedroom Flat and 3 Studio Flats.,47,,Thornhill Gardens,,IG11 9TX,01/04/2022,19/10/2022,,,4,1,3,3,3,Approved,18/03/2020,,,
19/P1298,Merton,11/04/2019,Completed,All Other,"DEMOLITION OF EXISTING TWO DWELLINGS. ERECTION OF 6 x THREE BEDROOM TERRACED HOUSES SPLIT INTO TWO SEPERATE BUILDINGS. SORROUNDING SITE TO BE LANDSCAPED AND CREATION OF AMENITY AREAS, PARKING AND CYCLE STORAGE.",Former,7,Rural Way,London,SW16 6PF,01/12/2021,31/03/2023,,,6,2,4,4,4,Refused,16/08/2019,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=19/P1298
11982/APP/2020/1576,Hillingdon,21/05/2020,Completed,All Other,"Two storey side extension to form 2 x 2-bed self contained dwellings, extension to cycle and bin store and associated works",CRIMSON COURT,1390,UXBRIDGE ROAD,,UB10 ONE,26/02/2021,21/04/2022,,,2,0,2,2,2,Approved,02/10/2020,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=11982/APP/2020/1576
21/2391/FUL,Richmond upon Thames,01/07/2021,Completed,All Other,"Erection of a single storey rear extension comprising lower of ground level, removal of glazed extension at ground floor level, rear dormer roof extension, 2 rooflights to front roof slope, cycle and refuse stores and hard and soft landscaping to facilitate the conversion of two flats to a single dwelling.",,24,Cambrian Road,,TW10 6JQ,01/03/2022,31/03/2023,,,1,2,-1,-1,-1,Approved,13/10/2021,,,
73060/APP/2019/3460,Hillingdon,21/10/2019,Completed,All Other,"Erection of a New 5 Bedroom Dwelling Following Demolition of the Existing Dwelling, Alterations to Existing Access Arrangements, including New Boundary wall and Entrance Gates.",19 THE BROADWALK,19,The Broadwalk,,HA6 2XF,04/05/2020,31/05/2022,,,1,1,0,0,0,Approved,24/12/2019,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=73060/APP/2019/3460
214862FUL,Ealing,20/07/2021,Completed,All Other,Conversion of upper floor office space into 2 self-contained residential units and associated external alterations; Rear roof extension,51 Broadway,,Broadway,London,W13 9BP,,01/04/2023,,,2,0,2,2,2,Approved,26/10/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/214862FUL;
201728,Waltham Forest,10/06/2020,Completed,Prior Approval,"Prior Approval - Change of use from betting office (Class Sui Generis)to 1 x 2 bedroom flat (Class C3). Associated works including demolition of side extension and construction of replacement single storey rear extension. Installation of new windows to ground floor rear elevation, front and side boundary railings, metal balustrade to first floor rear elevation and replacement of side access double gates. Alterations to shop front including removal of fascias and roller shutters.","71 Grove Road, Walthamstow, London, E17 9BU",,,,,08/11/2021,31/01/2023,,,1,0,1,1,1,Approved,05/08/2020,,,
20/02330/FUL,London Borough of Croydon,03/06/2020,Completed,All Other,"Change of use from A1(retail) to part D2 (gym) and part C3 (6 flats) single storey infill extension and minor external alterations including the enlargement of existing windows and creation of new windows with associated amenity space, parking and refuse store.",2 - 10 Fairview Road Norbury London SW16 5PY,,,,,31/10/2022,31/10/2022,,,6,0,6,6,6,Refused,28/07/2020,,,
DM2020/02156,London Borough of Sutton,08/01/2021,Completed,All Other,Change of use of first/second floor flat from use class C3 (residential) to use class E (dental practice).,,26B,Ruskin Road,,SM5 3DE,01/04/2022,01/08/2022,,,0,1,-1,-1,-1,Approved,24/02/2021,,,
193404,Waltham Forest,26/11/2019,Completed,All Other,Demolition of existing garages and construction of two storey buildingwith dormer roof extension to create 1 x 4 bedroom dwellinghouse. Associated work to include removal of drop kerb and vehicle crossover to allow footpath to be reinstated; cycle/ refuse & recycling storage,"42 Salisbury Road, Walthamstow, London, E17 9JW",,,,,04/02/2022,17/11/2022,,,1,0,1,1,1,Approved,22/07/2020,,,
20/05478/FULL,Westminster,09/09/2020,Completed,All Other,Use of first and second floors as two self-contained studio flats (Use Class C3).,,95A,Boundary Road,,NW8 0RG,01/04/2022,10/01/2023,,,2,0,2,2,2,Approved,04/11/2020,,,
20/AP/3676,London Borough of Southwark,15/12/2020,Completed,All Other,Certificate of lawful development (proposed) for change of use from C3 (single residential) to C4 (small HMO) with internal alterations only.,,48,Leontine Close,,SE15 1UH,,05/05/2022,,,1,1,0,0,0,Approved,10/02/2021,,,
0152/23,Redbridge,,Completed,All Other,Use as two self-contained flats. (Summary),6A and 6B,,Caledonian Close,,,13/03/2023,13/03/2023,,,2,1,1,1,1,Approved,13/03/2023,,,
3495/22,Redbridge,23/11/2022,Completed,All Other,Use as supported living (C3b). (Summary).,,116,Primrose Avenue,Chadwell Heath,RM6 4PR,12/01/2023,12/01/2023,,,1,1,0,0,0,Approved,12/01/2023,,,
20/P2548,Merton,24/08/2020,Completed,All Other,CONVERSION OF A SINGLE RESIDENTIAL DWELLING INTO 2 SELF CONTAINED-FLATS. ERECTION OF A GROUND FLOOR REAR EXTENSION AND ERECTION OF A REAR ROOF EXTENSION.,Flat 1,38,Ashbourne Road,Mitcham,CR4 2BA,01/05/2021,01/05/2022,,,2,1,1,1,1,Approved,25/03/2021,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=20/P2548
DM2019/01251,Sutton,02/08/2019,Completed,All Other,"Demolition of 22 garages and erection of four two-storey semi-detached dwelling houses (4 x 2-bed), provision of 4 car parking spaces, erection of four additional garages and new hard and soft landscape works.",Garage Block At,,Radcliffe Gardens,,,11/02/2021,02/12/2022,,,4,0,4,4,4,Approved,17/12/2019,,,
210428,Waltham Forest,23/02/2021,Completed,Prior Approval,"Prior approval for the construction of a roof extension to a detached block of flats to create a new third floor providing 6 x 1 bed, 2 x 2 bed and 1 x 3 bed self-contained flats (Class C3).","Cannock Court, 3 Hawker Place,",,,,,27/10/2020,21/02/2023,,,9,0,9,9,9,Approved,08/04/2021,,,
HGY/2019/2979,Haringey,23/10/2019,Completed,All Other,"Creation of additional third floor roof extension to provide 1 x 2 bedroom self contained flat and refurbishments to the existing building with amenity spaces, parking & landscaping.","Lois Court, 5, Shelbourne Road, London, N17 0JZ",5,,,,04/01/2020,10/09/2022,,,1,0,1,1,1,Approved,09/01/2020,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GI19AAG
21/3975/GPD26,Richmond upon Thames,21/11/2021,Completed,Prior Approval,"Change of use of part ground floor and all of first floor at 14 Eton Street from commercial, business and service (Class E) to residential (Class C3) to provide 1 no. studio flat",,14,Eton Street,,TW9 1EE,20/09/2022,14/03/2023,,,1,0,1,1,1,Approved,10/01/2022,,,
