LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
18/05184/FULL,Westminster,,Completed,All Other,Conversion from three flats to single family dwelling house (Class C3).,40,40,Northumberland Place,,W2 5AS,01/03/2022,01/04/2023,,,1,3,-2,-2,-2,Approved,17/08/2018,,,
20/03331/FULL,Westminster,03/06/2020,Completed,All Other,Change of use from part office and part residential to two residential units (Class C3). External alterations including extending the existing roof extension forward.,,16,Bristol Gardens,,W9 2JG,01/06/2021,01/03/2022,,,1,0,1,1,1,Approved,28/07/2020,,,
20/03018/FULL,Westminster,12/05/2020,Completed,All Other,"Amalgamation of two flats, 92 & 92A Maida Vale, into a single family dwelling. External alterations including: demolition of rear extension (conservatory) and its replacement with a new glazed extension, reconstruction of the front pedestrian and vehicular gate, reconfiguration of the front external steps, removal of render/paint to the rear elevation and repointing of all brickwork, replacement of existing mansard roof, replacement of front elevation windows with single glazed sash windows, creation of a rear terrace at upper ground floor level and installation of two air conditioning units in the rear garden. (Linked to 20/03019/LBC)",,92,Maida Vale,,W9 1PR,20/03/2022,01/04/2023,,,1,2,-1,-1,-1,Approved,28/08/2020,,,
15/01635/FUL,London Borough of Barking and Dagenham,24/11/2015,Completed,All Other,"Demolition of existing buildings and the erection of new buildings ranging from 6 to 15 storeys in height to provide 597 residential units comprising a mix of studios, 1 and 2 bedroom flats and associated private amenity space, together with ancillary management and residents facilities, plant rooms and refuse storage areas, and the provision of flexible commercial space (Use Classes A1, A3, B1 and D1), reconfiguration of existing vehicular access, car and cycle parking, public realm with hard and soft landscaping including dedicated child play space and other ancillary works.",Abbey Retail Park,Abbey Retail Park,ABBEY ROAD,Barking,,28/06/2017,02/07/2025,,,597,0,597,0,597,Approved,14/12/2016,,,https://online-befirst.lbbd.gov.uk/planning/index.html?fa=getApplication&id=12570
21/0810,Brent,08/03/2021,Completed,All Other,Certificate of lawfulness for existing use of second floor as self contained flat 110C.,"110A Ealing Road, Wembley, HA0 4TH",,,,,12/05/2021,12/05/2021,,,1,0,1,1,1,Approved,12/05/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_154050&activeTab=summary
19/1047,Brent,19/03/2019,Completed,All Other,Erection of an additional mansard floor at roof; creation of 1 x studio apartment,"179 Cricklewood Broadway, London, NW2 3HT",179,,,,01/11/2019,18/06/2021,,,1,0,1,1,1,Approved,31/05/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_144470&activeTab=summary
19/2365,Brent,03/07/2019,Completed,All Other,"Conversion of a house in multiple occupation (Use class C4) into 2 x self-contained flats (Use class C3) (1x3-bed and 1x1-bed), erection of a single storey rear extension and replacement of ground floor rear window, and associated car and bicycle parking, bin storage, boundary treatment, soft landscaping, and private amenity space","279 Harrow Road, Wembley, HA9 6BH",279,,,,01/02/2021,31/03/2022,,,2,1,1,1,1,Approved,31/07/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_145971&activeTab=summary
21/2053,Brent,08/06/2021,Completed,All Other,Certificate of lawfulness for existing use of third floor as 2 x self contained flats,"Flat 9 and 10, Brogan House, 1 Peel Road, Wembley, HA9 7FB",,,,,03/08/2021,03/08/2021,,,2,0,2,2,2,Approved,03/08/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_155415&activeTab=summary
18/0192,Brent,29/03/2018,Completed,All Other,"Demolition of existing properties and erection of a two storey building with conversion of loft space comprising 9 self-contained flats (1 x 3 beds + 4 x 2 beds + 4 x 1 beds), provision for car parking, cycle and refuse storage with associated landscaping and alterations to existing vehicular accesses","15 & 17 Tudor Gardens, London, NW9 8RL",15 & 17,,,,11/10/2021,01/01/2025,,,9,5,4,4,4,Approved,15/10/2018,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_138126&activeTab=summary
20/1322,Brent,01/05/2020,Completed,Prior Approval,Prior approval for change of use from shop (Use Class A1) into 2 residential units (Use Class C3) on basement and ground floor and addition of bike storage to rear yard.,"Basement and 19 Malvern Road London, NW6 5PS",,,,,01/04/2021,23/03/2022,,,2,0,2,2,2,Approved,28/07/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_149840&activeTab=summary
21/1613,Brent,07/05/2021,Completed,All Other,Certificate of lawfulness for existing use of three storage units behind the shop as a one bedroom self-contained flat,"Ground Floor Rear, 96 Willesden Lane, Kilburn, London, NW6 7TA",,,,,21/09/2021,21/09/2021,,,1,0,1,1,1,Approved,21/09/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_154929&activeTab=summary
19/4061,Brent,15/11/2019,Completed,All Other,"Conversion of the dwelling house into two self-contained flats (1 x 2-bed and 1 x 3-bed) including erection of a single storey rear extension, creation of an inner courtyard, landscaping, bicycle and waste storage.","33 Montrose Avenue, London, NW6 6LE",33,,,,22/02/2020,01/04/2022,,,2,1,1,1,1,Approved,14/01/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_147822&activeTab=summary
20/3280,Brent,23/10/2020,Completed,All Other,Conversion of 2 self-contained flats into a dwellinghouse and single storey ground floor wrap-around extension,"10A & 10B Douglas Road, London, NW6 7RP",,,,,19/07/2021,19/07/2021,,,1,2,-1,-1,-1,Approved,18/12/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_152006&activeTab=summary
20/1279,Brent,30/04/2020,Completed,All Other,"Change of use of the dwellinghouse (Use Class C3) into a place of worship (Use Class D1) on the ground floor and a self-contained flat (Use Class C3) on the upper floors with associated alterations to include part single, part two storey rear extensions, two storey side extension, single storey side canopy, roof extensions, including raising ridge height and installation of rear dormer window and 1 front and 4 side rooflights; alterations to windows and facades at ground and first floor levels; widening of existing vehicular crossover with erection of a new front boundary wall and gates; provision of car parking, waste and cycle storage, revised landscaping and minor associated works. (Revised description)","88 Wembley Park Drive, Wembley, HA9 8HW",,,,,24/01/2022,01/01/2025,,,1,1,0,0,0,Approved,08/09/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_149787&activeTab=summary
21/0995,Brent,19/03/2021,Completed,All Other,Certificate of lawfulness for existing use as a self-contained flat,"10B Brondesbury Villas, London, NW6 6AA",,,,,21/05/2021,21/05/2021,,,1,0,1,1,1,Approved,21/05/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_154255&activeTab=summary
20/1117,Brent,25/05/2020,Completed,All Other,"Demolition of existing detached garage and subdivision of garden to facilitate erection of a 2 storey detached dwelling; provision of refuse and cycle storage; creation of one off street parking space with associated crossover, new boundary treatment and landscaping","84 Lodore Gardens, London, NW9 0DN",,,,,14/12/2020,28/07/2021,,,1,0,1,1,1,Approved,07/08/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_149606&activeTab=summary
20/3759,Brent,17/11/2020,Completed,All Other,Conversion of dwellinghouse into 2 self-contained flats,"11 Drayton Road, London, NW10 4DE",,,,,22/01/2021,17/09/2021,,,2,1,1,1,1,Approved,12/01/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_152535&activeTab=summary
19/4435,Brent,09/01/2020,Completed,All Other,"Conversion of the dwelling to provide 4 self-contained flats involving excavation to create a basement level, erection of a single storey rear extension, loft conversion with rear dormer window and installation of 3 front rooflights.","10 Prout Grove, London, NW10 1PT",10,,,,01/04/2021,01/04/2022,,,4,1,3,3,3,Approved,13/03/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_148242&activeTab=summary
18/3964,Brent,27/11/2018,Completed,All Other,"Change of use of the first and second floors from office (Use class B1) to residential (Use class C3); single storey rear ground floor extension and first floor rear extension to facilitate the creation of 6 self contained flats (3 x Studio, 2 x 1 bed and 1 x 2 bed) above the ground floor commercial units; 4 storey communal staircase to the rear; amenity space and bin storage","87, 87 A-C & 89 Kilburn High Road, London, NW6 6JE",87 A-C & 89,,,,22/06/2020,28/02/2022,,,6,0,6,6,6,Approved,22/01/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_142241&activeTab=summary
19/0073,Brent,09/01/2019,Completed,All Other,"Change of use of part of ninth floor (Use Class D1) to provide 9 residential units and partial demolition of existing fifteenth floor with new fifteenth and sixteenth floors to provide mixed use multi-functional leisure, co-working, provision of amenity space and external terrace to serve additional residential units in association with approved prior approval for change of use of the building to residential use (Use Class C3)","York House, Empire Way, Wembley, HA9",York House,,,,23/09/2019,31/03/2022,,,9,0,9,9,9,Approved,07/06/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_143409&activeTab=summary
21/2238,Brent,22/06/2021,Completed,All Other,"Certificate of lawfulness for existing development including demolition of garage, retention of single storey side to rear extension, existing front porch, formation of hardstanding to the front, and internal alterations to dwellinghouse.","31 Coniston Gardens, London, NW9 0BA",,,,,17/08/2021,17/08/2021,,,1,0,1,1,1,Approved,17/08/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_155617&activeTab=summary
18/1149,Brent,10/04/2018,Completed,All Other,"Demolition existing commercial premises and erection of a 2 storey mixed use building comprising a retail unit (Use Class A1) at ground floor level with 3 residential units (3 x 2bed) (Use Class C3) at first floor, enclosed plant area serving retail unit, provision of 10 (7 retail 3 residential) car parking spaces, 6 cycle parking and refuse storage","164 Watford Road, Wembley, HA0 3HB",164,,,,18/06/2019,01/01/2025,,,3,0,3,3,3,Approved,28/06/2018,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_139184&activeTab=summary
20/1499,Brent,26/05/2020,Completed,All Other,"Demolition of existing garage; proposed two storey side and single storey rear extension to create additional 2 self-contained flats; replacement entrance door, removal of side window and replacement of windows to front and rear projections; subdivision of rear garden, erection of new brick front boundary wall, hard and soft landscaping to front forecourt including amenity and cycle storage and off road parking.","64 & 64A Chatsworth Road, London, NW2 4DD",,,,,07/09/2020,16/12/2021,,,5,3,2,2,2,Approved,28/08/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_150032&activeTab=summary
18/2749,Brent,18/07/2018,Completed,All Other,"Demolition of existing dwelling and construction of a two storey building comprising of 4 self-contained flats (1 x 3 bed, 3 x 2bed) with associated parking space, refuse and amenity space","99 Harrowdene Road, Wembley, HA0 2JH",99,,,,24/11/2020,21/11/2021,,,4,1,3,3,3,Approved,26/09/2018,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_140913&activeTab=summary
21/1908,Brent,24/06/2021,Completed,All Other,Part retrospective application for conversion of 1 no. (2 bedroom) flat into 2 no. (1 bedroom) self contained flats to include front and side dormers to loft space and Velux rooflights to sides and rear roof slopes,"137 Harrowdene Road, Wembley, HA0 2JH",,,,,01/04/2022,01/04/2024,,,2,1,1,1,1,Approved,16/09/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_155258&activeTab=summary
20/2072,Brent,15/07/2020,Completed,All Other,"Change of use to 4 bedroom, 5 person HMO (use class C4) retention and alteration of existing single storey rear extension. Installation of new windows to rear dormer and re-positioning of 2 front rooflights, addition of cycle provision to front and rear garden and new boundary wall with landscaping and refuse to front garden.","870 North Circular Road, Neasden, London, NW2 7TE",,,,,01/04/2021,20/09/2021,,,1,1,0,0,0,Approved,30/11/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_150669&activeTab=summary
21/1877,Brent,20/05/2021,Completed,All Other,Certificate of lawfulness for the continued use as a one bedroom self-contained dwelling on the second floor,"15F Regency Mews, London, NW10 2SA",,,,,17/09/2021,17/09/2021,,,1,0,1,1,1,Approved,17/09/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_155224&activeTab=summary
19/1973,Brent,13/06/2019,Completed,All Other,"Erection of two additional storeys to create 9 residential flats (1 x 1-bed, 6 x 2-bed, 2 x 3-bed) including roof garden, conversion of parking undercroft for refuse, bicycle storage and 1 disabled car parking bay and external refurbishment of the existing building(revised description)","Empire House, Empire Way, Wembley, HA9 0EW",Empire House,,,,01/08/2021,01/04/2022,,,9,0,9,9,9,Approved,18/10/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_145537&activeTab=summary
19/1350,Brent,10/04/2019,Completed,All Other,"Demolition of existing care home building (Class C2) and re-development of site comprising the erection of a six-storey building to provide 61 one-bedroom self-contained flats with an element of extra care (Class C3(b)), and associated shared facilities at ground floor level. Provision of associated private amenity space, external landscaped communal courtyard, refuse and cycle and mobility scooter storage. Retention of five car parking spaces to north of site, and re-location of sub-station internally to the north elevation.","The Willows, 136 Honeypot Lane, London, NW9 9QA",136 The Willows,,,,01/08/2020,01/05/2023,,,61,0,61,61,61,Approved,29/08/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_144813&activeTab=summary
21/3842,Brent,22/10/2021,Completed,All Other,Certificate of lawfulness for existing use as 4 self contained flats,"125A-D Burnley Road, London, NW10 1EQ",,,,,17/12/2021,17/12/2021,,,4,1,3,3,3,Approved,17/12/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_157375&activeTab=summary
19/3885,Brent,01/11/2019,Completed,All Other,Creation of one self-contained studio flat at third floor (loft) level.,"46-48 Harrow Road, Wembley, HA9 6PL",46,,,,03/09/2020,13/05/2021,,,1,0,1,1,1,Approved,24/12/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_147652&activeTab=summary
18/0696,Brent,27/02/2018,Completed,All Other,Erection of new block to provide 2 self-contained flats (2 x 1 bed) with refuse and cycle store,"Access to 78A Harlesden Road & Yard rear of 1A, Parkfield Road, London, NW10",78,,,,29/03/2018,19/08/2021,,,2,0,2,2,2,Approved,07/11/2018,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_138686&activeTab=summary
20/3081,Brent,08/10/2020,Completed,All Other,"Conversion of single dwellinghouse into two self-contained flats through conversion of garage into habitable space, erection of two storey rear extension and raised terrace with stairs, single storey front extension to first floor, loft conversion with rear dormer window and Juliet balcony and installation of two front facing rooflights, front boundary treatment creation of 2 x additional off road parking spaces and associated landscaping, waste and cycle storage to front garden area.","11 Dollis Hill Lane, London, NW2 6JH",,,,,16/12/2021,01/12/2024,,,2,1,1,1,1,Approved,13/01/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_151782&activeTab=summary
19/3279,Brent,13/09/2019,Completed,All Other,"Erection of two additional floors to provide 9 self-contained flats (6 x 1 bed & 3 x 2 bed), provision of additional cycle storage and rooftop amenity space","Flats 1-7 INC, Freya House, 70 Fourth Way, Wembley, HA9 0LD",Freya House,,,,13/01/2020,01/04/2022,,,9,0,9,9,9,Approved,06/11/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_146992&activeTab=summary
18/0932,Brent,25/05/2018,Completed,All Other,"Demolition of the existing building (Use Class C2) and erection of a three storey building comprising 9 self contained flats (7 x1 bed, 1x 2 bed and 1 x 3 bed), creation of first floor terrace, provision for communal and private amenity space, bicycle and refuse storage, landscaping and alterations to boundary walls","12 Chaplin Road, Wembley, HA0 4TX",12,,,,01/02/2019,21/05/2021,,,9,0,9,9,9,Approved,07/11/2018,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_138951&activeTab=summary
19/3865,Brent,13/11/2019,Completed,All Other,"Conversion of single dwelling into two self contained flats through erection of single storey rear extension, loft conversion, installation of one front and one rear rooflight and provision of cycle and bin storage","2 Larch Road, London, NW2 6SE",2,,,,24/02/2020,10/02/2022,,,2,1,1,1,1,Approved,22/01/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_147630&activeTab=summary
19/0836,Brent,21/03/2019,Completed,All Other,"Demolition of dwellinghouse and erection of a part three, part 4 storey residential block comprising 9 self-contained flats (7 x 2 bed and 2 x 3 bed), alteration to vehicular access, provision for 7 car parking spaces, sheltered cycle and refuse storage, associated amenity space and landscaping.","23 Forty Lane, Wembley, HA9 9EU",23,,,,11/03/2020,07/07/2021,,,9,1,8,8,8,Approved,26/07/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_144246&activeTab=summary
21/2261,Brent,06/07/2021,Completed,All Other,Certificate of lawfulness for existing use as 6 self-contained flats,"164 High Road, London, NW10 2PB",,,,,31/08/2021,31/08/2021,,,6,0,6,6,6,Approved,31/08/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_155641&activeTab=summary
19/0233,Brent,06/02/2019,Completed,All Other,"Erection of a two-storey dwellinghouse with basement level, installation of vehicular access, provision for car parking, cycle and refuse storage and associated landscaping","Land rear of 82 Brook Road, Ainsworth Close, Neasden, London",Land rear of 82 Brook Road,,,,05/08/2019,16/12/2021,,,1,0,1,1,1,Approved,03/04/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_143584&activeTab=summary
21/0206,Brent,24/03/2021,Completed,All Other,"Demolition of existing rear extension; proposed single storey rear extension, ground floor rear terrace, loft conversion with rear dormer to facilitate reversion of 2 x self-contained flats into single family dwellinghouse.","76A & 76B Harlesden Gardens, London, NW10 4HA",,,,,01/04/2022,01/01/2025,,,1,2,-1,-1,-1,Approved,19/05/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_153387&activeTab=summary
19/1220,Brent,10/04/2019,Completed,All Other,Retrospective application for the conversion of single dwelling into 2 self-contained flats (1 x 3-bed and 1 x 2bed),"33 Branksome Way, Harrow, HA3 9SH",33,,,,27/06/2019,05/05/2021,,,2,1,1,1,1,Approved,27/06/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_144657&activeTab=summary
20/0264,Brent,27/01/2020,Completed,All Other,"Conversion of dwellinghouse into 2 self-contained flats with rear dormer window and link to roof of outrigger, single storey rear and side extension and provision for bicycle and refuse storage to front garden","21 Oldfield Road, London, NW10 9UD",,,,,15/12/2020,05/08/2021,,,2,1,1,1,1,Approved,03/07/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_148668&activeTab=summary
20/1047,Brent,01/04/2020,Completed,All Other,"Conversion of dwelling house into 2 x self-contained flats associated landscaping, cycle and refuse provisions to existing dwellinghouse","38 St Johns Avenue, London, NW10 4EE",38,,,,01/04/2021,18/06/2021,,,2,1,1,1,1,Approved,27/05/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_149529&activeTab=summary
19/1942,Brent,30/05/2019,Completed,All Other,Removal of existing gable roofs to 6-11 Holmfield and construction of a set back flat roofed third floor addition at roof level to accommodate 2 self-contained flats (1 x 1 bedroom and 1 x 2 bedroom),"6-11 Holmfield, Crawford Avenue, Wembley, HA0 2HT",6 - 11 Holmfield,,,,01/12/2020,02/07/2021,,,2,0,2,2,2,Approved,25/07/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_145497&activeTab=summary
21/5592/191,London Borough of Barnet,21/10/2021,Completed,All Other,Use as 3no self-contained flats,,3,Woodgrange Avenue,North Finchley,N12 0PT,14/01/2022,14/01/2022,,,3,1,2,2,2,Approved,14/01/2022,,,
PA/19/00914/S,Tower Hamlets,29/04/2019,Commenced,All Other,"Variation of condition 2 (approved plans) of planning permission reference PA/18/00528/A1, dated 06/11/2018.","Barratt Industrial Estate, 20-22 Gillender Street, London",20-22,,,,30/09/2019,,,,259,0,259,188,188,Approved,28/04/2020,,,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR128667&activeTab=summary
PA/21/02565/A1,Tower Hamlets,25/11/2021,Completed,All Other,Application for certificate of lawfulness in respect of existing residential use on first and second floors.,"First and Second Floors, 63 Squirries Street, London, E2 6AJ",,,,,01/04/2024,18/01/2022,,,1,0,1,1,1,Approved,18/01/2022,,,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR136787&activeTab=summary
PA/20/00571/A2,Tower Hamlets,12/05/2020,Commenced,All Other,"Demolition of existing buildings and erection of three blocks comprising residential units (Use Class C3), commercial floorspace, off-street car parking spaces, communal courtyards, associated landscaping and associated ancillary works.Minor Material Amendments to Planning permission Ref: PA/18/00917, Dated 12/09/2019:Amendments include: Overall increase of residential units [from 648 to 698]; Increase in affordable unit provision [from 159 to 183 (32% to 35% of total)]; Increased height to blocks A and C (up to two additional storeys). Block A would be up to 22 storeys and Block C up to 26 storeys. Amended residential unit mix Reduction in on-site parking spaces Increased office floorspace (use class B1) Additional amenity space and associated worksThe application is accompanied by an Environmental Statement(Amended description)","Site Bound by Raven Row Stepney Way, Sidney Street, London",,,,,31/03/2021,,,,568,0,568,46,115,Approved,08/12/2020,,,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR131486&activeTab=summary
DC/20/115740,Lewisham,16/03/2020,Completed,All Other,"Conversion of the upper floors of 303 Sydenham road into 3 self-contained flats, while maintaining Use Class A at groundfloor level, together with a part 1, 2, 3, and 4 storey extension, and the construction of an additional floor on the existing building.","303 SYDENHAM ROAD, LONDON, SE26 5EW",,,,,04/05/2020,01/04/2022,,,3,1,2,2,2,Approved,04/05/2020,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_103658&activeTab=summary
DC/19/115048,Lewisham,12/02/2020,Completed,All Other,"Conversion of a duplex apartment into two self-contained apartments comprising 1x 2-bedroom and 1x 3-bedroom at Lindsey House, Lloyd's Place, SE3.","LINDSEY HOUSE FLAT 2, LLOYD'S PLACE, LONDON, SE3 0QF",Lindsey House,,,,28/04/2021,28/04/2021,,,2,1,1,1,1,Approved,21/03/2020,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_102966&activeTab=summary
18/03527/FUL,London Borough of Croydon,08/04/2019,Completed,All Other,"Extensions at second floor and roof level, change of use and construction of a 3 storey plus basement extension to the rear of the site; to provide 5 self-contained dwellings (Use Class C3) and restaurant (Use Class A3), residents gym, roof terraces, cycle parking and bin stores.",,"83, 85",High Street,,CR0 1QF,09/09/2020,29/07/2021,,,5,0,5,5,5,Approved,14/06/2019,,,
216149FUL,Ealing,18/10/2021,Completed,All Other,Conversion of single dwellinghouse into two self-contained residential units; facilitated by first floor rear extension; and external alterations,52 Middleton Avenue,,Middleton Avenue,Greenford,UB6 8BS,06/12/2021,01/08/2022,,,2,1,1,1,1,Approved,06/12/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/216149FUL;
DC/21/122019,Lewisham,31/05/2021,Completed,All Other,"Lawful Development Certificate (Existing) for the use of the first and second floors of 152 Forest Hill Road, SE23, as a self-contained dwelling.","152A FOREST HILL ROAD, LONDON, SE23 3QR",,,,,28/07/2021,28/07/2021,,,1,0,1,1,1,Approved,28/07/2021,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_109941&activeTab=summary
DC/21/121273,Lewisham,12/04/2021,Completed,All Other,"Lawful Development Certificate (Existing Use) in respect of the use of 221 Lee High Road, SE13 as two (2) separate self-contained flats.","221 LEE HIGH ROAD, LONDON, SE13 5PQ",,,,,07/06/2021,07/06/2021,,,2,1,1,1,1,Approved,07/06/2021,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_109195&activeTab=summary
DC/19/112751,Lewisham,12/06/2019,Completed,All Other,"Demolition of the existing rear projection, and the construction of a three-storey (including lower ground floor), rear extension, two storey side extension (including lower ground floor), front and side lightwells, a rear roofslope extension including a dormer, installation of new windows in the east elevation, and rooflights to the front and side roof slopes to facilitate the conversion of the existing property to seven self-contained flats (5 x 2 bedroom and 2 x 3 bedroom) at 81 Chinbrook Road, SE12, together with remodelling of the front garden to provide two car parking spaces, landscaping, associated bin and secure cycle parking storage enclosures.","81 CHINBROOK ROAD, LONDON, SE12 9QL",81,,,,01/06/2019,28/05/2021,,,7,0,7,7,7,Approved,05/11/2019,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_100666&activeTab=summary
DC/20/118388,Lewisham,01/10/2020,Completed,All Other,"The construction of a rear extension at second floor level, mansard roof extension and internal alterations at 50 Lewisham High Street SE13 to provide 2x two-bedroom three-person self-contained flats.","50 LEWISHAM HIGH STREET, LONDON, SE13 5JH",,,,,01/01/2021,21/08/2021,,,2,1,1,1,1,Approved,19/11/2020,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_106308&activeTab=summary
DC/22/125476,Lewisham,21/02/2022,Completed,All Other,"Lawful Development Certificate (Existing Use) in respect of the use of 22 Dunoon Road, SE23, as four self-contained flats.","22 DUNOON ROAD, LONDON, SE23 3TF",,,,,22/03/2022,22/03/2022,,,4,1,3,3,3,Approved,22/03/2022,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_113398&activeTab=summary
DC/21/121500,Lewisham,26/04/2021,Completed,All Other,"Lawful Development Certificate (Existing Use) for the retention of four self-contained flats at first and second floor level of 131-133 Lewisham High Street, SE13.","131-133 LEWISHAM HIGH STREET, LONDON, SE13 6AA",,,,,11/06/2021,11/06/2021,,,4,0,4,4,4,Approved,11/06/2021,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_109422&activeTab=summary
PA/21/01371/NC,Tower Hamlets,23/06/2021,Completed,All Other,Application for certificate of Lawfulness in respect of the existing use of the dwelling from C3 (residential) to C4 (small HMO),"138 Bow Common Lane, London, E3 4BH",,,,,26/07/2021,26/07/2021,,,1,1,0,0,0,Refused,26/07/2021,,,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR135481&activeTab=summary
DC/19/110918,Lewisham,15/03/2019,Completed,All Other,"Conversion of the basement to provide 1, 1-bedroom self-contained flat at 36A Musgrove Road SE14, together with the the excavation of the front patio, alterations to the elevations including the installation of new front door and double glazed windows to the front and rear and the provison of bike and bin store.","36A MUSGROVE ROAD, LONDON, SE14 5PW",36A,,,,01/09/2020,01/05/2021,,,1,0,1,1,1,Approved,09/05/2019,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_98831&activeTab=summary
17/05303/FUL,London Borough of Croydon,06/11/2019,Completed,All Other,"Alterations and erection of single/two storey side/rear extension, roof extension and dormer extension on rear roof slope and balcony areas at rear, conversion to form 1 x 3 bedroom and 3 x 1 bedroom flats with associated bin and cycle stores (AMENDED DESCRIPTION)",,29,Banstead Road,,CR8 3EB,22/10/2021,01/04/2022,,,4,1,3,3,3,Approved,23/01/2020,,,
