LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
2016/4693/P,Camden,09/09/2016,Completed,All Other,Change of use from offices (Class B1a) to residential use (Class C3) to create 2x 1 bedroom flats,Flat 1st Floor,2a & 3a,Loveridge Mews,London,NW6 2DP,13/11/2017,18/01/2019,,,2,0,2,2,2,Approved,28/03/2017,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/4693/P
2015/5075/P,Camden,07/09/2015,Completed,All Other,Conversion of 1 x 3 bed self-contained flat into 2 x self-contained flats (1 x 1 bed and 1x 2 bed) including the erection of a single storey rear infill extension and associated external alterations.,Former 5,5,Regent Square,London,WC1H 8HZ,17/11/2016,07/09/2018,,,2,1,1,1,1,Approved,08/03/2016,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/5075/P
180531FUL,Ealing,06/02/2018,Completed,All Other,"Conversion of dwellinghouse into two residential units; incorporating single storey rear/side infill extension with associated amenity space, refuse and cycle parking",123 Abbotts Road,123,Abbotts Road,Southall,UB1 1HH,29/03/2018,01/04/2019,,,2,1,1,1,1,Approved,29/03/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/180531FUL;
170131FUL,Ealing,11/01/2017,Completed,All Other,Construction of two additional floors; first floor rear extension; change of use of ground floor from retail (Use Class A1) to residential (Use Class C3) and provide three x 1 bedroom units,19 Church Road,19,Church Road,London,W3 8PU,01/06/2017,01/06/2018,,,3,0,3,3,3,Approved,06/03/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/170131FUL;
2017/4056,Hackney,,Completed,All Other,Change of use from a self-contained residential unit (use class C3) to an office (use class B1).,23,23,Wenlock Road,,N1 7SB,15/05/2018,19/06/2018,,,0,1,-1,-1,-1,Approved,06/12/2017,,,
171417HH,Ealing,31/03/2017,Completed,All Other,Alteration and conversion of a single family dwellinghouse to provide two self-contained residential units (2 x 2 bed),37 Ranelagh Road,37,Ranelagh Road,Southall,UB1 1DH,20/07/2017,23/04/2018,,,2,1,1,1,1,Approved,16/05/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/171417HH;
184044FUL,Ealing,29/08/2018,Completed,All Other,"Conversion of single dwellinghouse into two self-contained residential flats including associated car parking, amenity space, cycle storage and refuse storage provision",15 Launceston Gardens,15,Launceston Gardens,Greenford,UB6 7EY,29/10/2018,02/12/2019,,,2,1,1,1,1,Approved,29/10/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/184044FUL;
PA/11/00475,Tower Hamlets,,Completed,All Other,"Demolition of existing Church and Community Hall and erection of a new 3/4 storey building consisting of a church and Community Hall on first floor together with a training/meeting room on the ground floor with associated facilities; provision of 1 x 2 bed maisonette on the ground and first floors for parsonage use together with associated office; creation of seven residential units (1 x 2 bed maisonette (ground and first floors), 1 x 1 bed, 3 x 2 bed and 2 x 3 bed) for private housing. The existing war memorial will be carefully removed, refurbished and incorporated into the new building. Installation of a church spire at roof level together with the creation of brown roofs.",36,36,Strafford Street,,E14,16/03/2012,03/10/2018,,,8,0,8,8,8,Approved,23/09/2011,,,
2015/2498/P,Camden,05/05/2015,Completed,All Other,"Conversion of the Doctors Surgery into 3 x 2Bed self-contained flats on the ground, first and at roof level, following the erection of rear infill extension, a rear single storey rear extension at ground floor level and at roof level, installation of glazing panels and balustrade for a rear first roof terrace a balcony at second floor level and alteration to the rear fenestration. (revised)",,543,Finchley Road,London,NW3 7BJ,15/01/2016,01/10/2018,,,3,0,3,3,3,Approved,30/09/2015,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/2498/P
161367FUL,Ealing,06/04/2016,Completed,All Other,"Two storey side and rear extension; rear roof dormer extension (following demolition of existing part rear extension) associated with the conversion of the property into five self-contained flats (3x1 bed and 2x2 bed) together with provision of car parking, refuse and cycle parking with associated amenity space",32 Ellison Gardens,32,Ellison Gardens,Southall,UB2 4EW,07/05/2018,07/11/2018,,,5,4,1,1,1,Approved,30/05/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/161367FUL;
2017/3788/P,Camden,04/07/2017,Completed,Prior Approval,Change of use from office (B1a) to residential (C3) use at lower ground floor level rear to provide 1x studio flat under the Class O of the General Permitted Development Order (GDPO) 2013.,43,43,Brecknock Road,London,N7 0FL,04/06/2018,02/07/2018,,,1,0,1,1,1,Approved,08/09/2017,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/3788/P
2015/4510/P,Camden,28/08/2015,Completed,All Other,Demolition of existing roof and construction of a mansard roof extension to incorporate a 2 bed residential unit.,Former 94,94,Haverstock Hill,London,NW3 2BD,19/01/2017,11/06/2018,,,3,2,1,1,1,Approved,07/04/2016,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/4510/P
18/09638/CLEUD,Westminster,,Completed,All Other,"Use of the building as offices (Class B1), including units at seventh floor level.",292,292,Vauxhall Bridge Road,,SW1V 1AE,07/03/2019,07/03/2019,,,0,3,-3,-3,-3,Approved,07/03/2019,,,
2013/3831/P,Camden,17/06/2013,Completed,All Other,Erection of a two storey mews house (Class C3) following partial demolition of single storey outbuilding.,88,16,Rose Joan Mews,London,NW6 1DQ,28/03/2013,24/05/2018,,,1,0,1,1,1,Approved,06/09/2013,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2013/3831/P
2014/1495/P,Camden,14/11/2014,Completed,All Other,"Erection of a part two storey, part three storey plus basement building to accommodate 4 x 2 bedroom flats, following the demolition of existing house (Class C3). (reconsultation following new ownership certificate submitted).",Former 9,9 and 11,Mansfield Road,London,NW3 2JD,31/03/2015,16/07/2018,,,4,1,3,3,3,Approved,31/03/2015,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/1495/P
PP/2013/5045,Ealing,19/11/2013,Completed,All Other,"Construction of single storey, one bedroom dwelling with basement following demolition of existing single storey garage.",Rear Of,Rear Of 12,Hamilton Road,London,W5 2EJ,15/06/2015,01/02/2019,,,1,0,1,1,1,Approved,27/10/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2013/5045;
2229/18,Redbridge,22/06/2018,Completed,All Other,Two-storey rear extension and basement extension at the rear containing 1x1 bedroom flat. Rear dormer extension. (Summary),31,31,Woodford Avenue,Ilford,IG2 6UF,21/02/2019,28/02/2019,,,1,0,1,1,1,Approved,21/02/2019,,,
173257FUL,Ealing,10/07/2017,Completed,All Other,Conversion of single dwellinghouse into two self-contained residential units (1 x 2 bed and 1 x 1 bed); and single storey rear extension,28 Derley Road,28,Derley Road,Southall,UB2 5EL,14/08/2017,01/04/2019,,,2,1,1,1,1,Approved,14/08/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/173257FUL;
2017/0681/P,Camden,02/02/2017,Completed,All Other,"Conversion from single family dwellinghouse to provide 3x self-contained flats [2x1bed & 1x2bed] including erection of 1st floor infill rear extension and new roof terrace plus railings at 2nd floor level, fenestration alterations and installation of rooflights (Class C3).",4,4,Gascony Avenue,London,NW6 4NA,07/08/2018,17/12/2019,,,3,1,2,2,2,Approved,01/05/2017,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/0681/P
PP/2014/3212,Ealing,26/06/2014,Completed,All Other,"Construction of a two-storey three-bedroom detached dwellinghouse with basement level and associated light well, provision of car parking, cycle storage, refuse storage and associated landscaping (following demolition of the existing single storey building previously used as a doctor's surgery)",38C Mount Avenue,38c,Mount Avenue,London,W5 2QJ,18/01/2016,22/05/2018,,,1,0,1,1,1,Approved,20/08/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/3212;
18/3881/FUL,London Borough of Barnet,02/07/2018,Completed,All Other,"Conversion of the existing ground floor rear storage area into 1no. self-contained 1bed 1person flat (Use Class C3) including new windows. provision of amenity space, new boundary treatment",,249,Deansbrook Road,Deans Lane To Lyndhurst Avenue,HA8 9BX,01/12/2018,29/01/2019,,,1,0,1,1,1,Approved,21/09/2018,,,
2018/2313/P,Camden,22/05/2018,Completed,All Other,Erection of mansard roof extensions to existing 2nd floor flat and conversion into 2 x 1 bed flats (C3).,Former Flat 2nd Floor,36,Mill Lane,London,NW6 1NR,18/10/2018,30/09/2019,,,2,1,1,1,1,Approved,18/10/2018,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2018/2313/P
178482FUL,Ealing,07/12/2017,Completed,All Other,"Conversion of single family dwelling house into 2 x 3 bedroom houses, part single storey front extension, single storey rear infill extension, rear roof extensions and installation of four rooflights to the front roof slope",57 Albany Road,57,Albany Road,London,W13 8PQ,01/07/2018,29/10/2018,,,2,1,1,1,1,Approved,28/06/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/178482FUL;
2019/4584,Wandsworth,,Completed,All Other,Change of use from residential (Class C3) to 8 bedroom HMO (Sui generis) (Retrospective).,38,38,Sispara Gardens,,SW18 1LQ,01/09/2018,01/09/2018,,,0,1,-1,-1,-1,Approved,29/01/2020,,,
16/4363/FUL,Barnet,04/07/2016,Completed,All Other,Demolition of existing building and erection of new 4 storey building to create 8 no. self-contained flats including lower ground floor level with parking area for 12 no. parking spaces and storage; hard and soft landscaping and refuse/recycling facilities.,114 Regents Park Road London N3 3JG,,,,N3 3JG,05/06/2017,01/06/2018,,,8,6,2,2,2,Approved,09/08/2016,,,
5252/18,Redbridge,21/12/2018,Completed,All Other,Use as 3 flats. (Summary),20,20,Broomhill Road,Goodmayes,IG3 9SJ,14/02/2019,14/02/2019,,,3,1,2,2,2,Approved,14/02/2019,,,
183871FUL,Ealing,16/08/2018,Completed,All Other,Conversion of single dwellinghouse into two self-contained residential units; and single storey side and rear extension,32 Endsleigh Road,32,Endsleigh Road,London,W13 0RE,23/10/2018,01/04/2019,,,2,1,1,1,1,Approved,23/10/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/183871FUL;
163379FUL,Ealing,27/07/2016,Completed,All Other,"Part change of use from rear ancillary storage basement of ground floor shop (Use Class A1) to residential studio flat (Use Class C3), along with single storey rear extension and associated refuse storage, access and cycle parking",21 Broadway Buildings,Broadway Buildings,Boston Road,London,W7 3TT,23/11/2017,23/11/2018,,,1,0,1,1,1,Approved,23/11/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/163379FUL;
185552FUL,Ealing,29/11/2018,Completed,All Other,"Conversion of single family dwellinghouse into four self-contained units (one x 3 bedroom; and three x 2 bedroom); part single storey, part three storey rear extensions and a single storey side extension; cycle parking, vehicle parking and refuse/recycling storage provisions",45 Woodville Gardens,45,Woodville Gardens,London,W5 2LN,28/01/2019,07/09/2019,,,4,1,3,3,3,Approved,28/01/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/185552FUL;
16/8115/FUL,London Borough of Barnet,01/02/2017,Completed,All Other,"Demolition of existing 8no. dwellings and ancillary buildings and erection of a part single storey, part two storey building to provide 7no dwellings. Associated cycle parking, storage, parking and amenity space. Alterations to hard and soft landscaping (Amended Description & Site plan).",St Vincents Farm Cottage,,The Ridgeway,Mill Hill,NW7 1EL,01/06/2017,01/08/2018,,,7,8,-1,-1,-1,Approved,17/05/2017,,,
15/3695,Brent,,Completed,All Other,"Demolition of existing building and erection of a part four, part five storey building comprising an A3 unit (restaurant/cafe) on the ground floor and 7x self-contained flats (7 x 1 bed) on the upper floors with associated bin and cycle storage",271-273,271-273,Kilburn High Road,,NW6 7JR,20/12/2016,20/06/2018,,,7,1,6,6,6,Approved,17/02/2016,,,
2018/00568/FUL,Hammersmith and Fulham,,Completed,All Other,Temporary change of use (6 years) from part A1-A5 and part C3 (including ancillary basement car parking space C3) to use as a project office and welfare facility (B1.A) within the basement and part ground floor of Block F (2013/02259/RES).,,,Land Adjacent To South Side Of Chelsea Creek Chelsea Harbour Drive Chelsea Harbour,London,SW6 2FS,22/05/2018,31/03/2019,,,0,1,-1,-1,-1,Approved,22/05/2018,,,
2019/0731/P,Camden,,Completed,All Other,Use of 6 rooms on the 4th and 5th floors as aparthotel (C1 use) rather than previously approved self-contained residential flats (C3 use).,29 - 31,29 - 31,Greville Street,,EC1N 8AF,05/04/2019,05/04/2019,,,0,6,-6,-6,-6,Approved,05/04/2019,,,
16/1603/FUL,London Borough of Barnet,27/04/2016,Completed,All Other,"Alterations/extensions to existing roof to create a new mansard roof extension, with 3 no dormer windows to the front elevation and 2 no rooflights to the rear elevation. New parapet wall to the front. Single storey rear extension including extension to existing A1 retail space. First floor rear extension. Creation of 4 no self-contained residential units to replace the existing 2 no self-contained residential units.",,105,High Road,East Finchley,N2 8AG,01/01/2018,14/08/2018,,,4,2,2,2,2,Approved,22/06/2016,,,
18/3510/FUL,London Borough of Barnet,06/06/2018,Completed,All Other,"Conversion of existing dwelling into 2no self-contained flats. Associated refuse, cycle parking and 1 off-street park. Addition of one rooflight in the existing rear extension (amended description).",,82,Hale Grove Gardens,Mill Hill,NW7 3LU,05/09/2018,18/02/2019,,,2,1,1,1,1,Approved,26/07/2018,,,
177388HH,Ealing,20/10/2017,Completed,All Other,Change of use from residential (Use Class C3 Dwellinghouse) to large HMO for 10 people (Use Class Sui Generis) (Retrospective Application),39 Hoylake Road,39,Hoylake Road,London,W3 7NP,29/06/2018,29/06/2018,,,0,1,-1,-1,-1,Approved,29/06/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/177388HH;
17/05505/FUL,Croydon,,Completed,All Other,Retention of Change of use from a six bedroom family dwelling (Use Class C3) into a six bedroom residential care home (Use Class C2).,26,26,Maryland Road,Thornton Heath,CR7 8DE,01/09/2018,27/03/2019,,,0,1,-1,-1,-1,Approved,05/01/2018,,,
17/3835/FUL,London Borough of Barnet,26/06/2017,Completed,All Other,Conversion of property into 3no self-contained unite following single storey rear extension. Extension to roof including loft conversion including 1no rear dormer window to facilitate a loft conversion,,20,Park Road,West Hendon,NW4 3PS,01/03/2018,06/08/2018,,,3,1,2,2,2,Approved,05/12/2017,,,
2016/0406/P,Camden,28/01/2016,Completed,All Other,Change of use of 2x2bed flats into 1x3bed maisonette and associated works to include erection of two storey infill extension of existing rear closet wing; creation of rear balcony and steps to garden at upper ground floor level and reinstatement of front porch.,17,17,Cannon Place,London,NW3 1EH,14/08/2018,24/10/2019,,,1,2,-1,-1,-1,Approved,20/04/2016,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/0406/P
16/8220/FUL,London Borough of Barnet,29/12/2016,Completed,All Other,"Conversion of building from 4no self-contained units to create 6no self-contained units following demolition of existing garage and erection of two-storey side extension. Part single, part two-storey rear extension to existing building and enlargement of existing basement including associated excavation and fenestration to provide accommodation. Associated access, car parking and landscaping. Addition of photovoltaic panels to the rear roofslope",,116,Holden Road,Woodside Lane To Westbury Road,N12 7EA,01/01/2018,31/12/2018,,,6,4,2,2,2,Approved,13/02/2017,,,
2016/1534/P,Camden,22/03/2016,Completed,All Other,Conversion of 2 x self-contained flats into single dwellinghouse and erection of single storey rear infill extension.,Former 11,11,Courthope Road,London,,17/08/2016,23/07/2018,,,1,2,-1,-1,-1,Approved,31/05/2016,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/1534/P
15/02650/FUL,London Borough of Barnet,13/05/2015,Completed,All Other,"Conversion of single dwelling into four flats with 2 storey rear extension. Three storey rear extension (including basement level), new light well to front garden. Single storey front porch extension and changes to windows and doors. Extension to roof including hip to gable end, rear dormer window and 2no. roof lights to front elevation. Provision of amenity and refuse facilities",,240,East Barnet Road,Station Road To Brookhill Road,EN4 8TF,01/02/2017,25/07/2018,,,4,1,3,3,3,Approved,08/07/2015,,,
2018/0563/P,Camden,23/04/2018,Completed,All Other,Conversion of flats nos. 19 and 20 (consented 2013/5290/P) to create additional new flat (no.21) at fifth and sixth floor level with associated roof level access and new roof terrace.,Elaine Court,123,Haverstock Hill,London,NW3 4RT,04/07/2018,07/03/2019,,,3,2,1,1,1,Approved,04/07/2018,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2018/0563/P
184164CPE,Ealing,18/10/2018,Completed,All Other,Continued use of property as a two self-contained flats (Lawful Development Certificate for an Existing Use),72 Bollo Lane,72,Bollo Lane,London,W4 5LT,17/12/2018,17/12/2018,,,2,1,1,1,1,Approved,17/12/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/184164CPE;
17/7920/FUL,London Borough of Barnet,18/12/2017,Completed,All Other,Conversion of property into 2no self-contained flats following demolition of existing rear extensions,,125,Sunny Gardens Road,Hendon,NW4 1SH,01/09/2018,02/05/2019,,,2,1,1,1,1,Approved,12/02/2018,,,
2015/5116/P,Camden,05/10/2015,Completed,All Other,Erection of mansard roof extension to provide 1 x studio apartment.,159,159,Queen's Crescent,London,NW5 4EA,31/10/2016,12/04/2018,,,1,0,1,1,1,Approved,18/12/2015,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/5116/P
170176FUL,Ealing,23/01/2017,Completed,All Other,"Mixed-use development (following demolition of the existing building) to provide part three and part four storey building comprising commercial unit to lower ground floor (52sqm); and six (two bedroom self-contained flats) and one family dwellinghouse with associated refuse storage,cycle parking and amenity space.",Peterden House,Peterden House,Seaford Road,London,W13 9DW,17/05/2017,29/03/2019,,,7,1,6,6,6,Approved,19/02/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/170176FUL;
14/2736/FUL,Richmond upon Thames,01/07/2014,Completed,All Other,Demolition and the replacement of an existing bungalow with a single family dwelling.,,40,Wellington Road,,TW12 1JT,01/01/2017,31/08/2018,,,1,1,0,0,0,Approved,10/02/2015,,,
177990FUL,Ealing,31/10/2017,Completed,All Other,"Conversion of dwellinghouse into four self-contained residential units (4 x 2 bed units); alteration to existing basement; single storey ground floor rear extension; single storey side in-fill extension; rear roof extension; installation of 5 roof lights (1 x rooflight to the front roofslope, and 4 x rooflights to the rear roofslope); provision of associated amenity space, cycle storage and refuse storage.",8 Twyford Crescent,8,Twyford Crescent,London,W3 9PP,14/01/2019,17/06/2019,,,4,1,3,3,3,Approved,17/05/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/177990FUL;
2018/1546,Wandsworth,,Completed,All Other,Conversion of property from a single dwellinghouse to a seven bedroom HMO (House in Multiple Occupation).,49,49,Ouseley Road,,SW12 8ED,18/09/2018,31/03/2019,,,0,1,-1,-1,-1,Approved,18/09/2018,,,
2014/7845/P,Camden,19/12/2014,Completed,All Other,Conversion of the lower ground floor from two residential units to one residential unit.,6,6,Frognal Gardens,London,NW3 6UX,10/03/2017,07/12/2018,,,1,2,-1,-1,-1,Approved,17/03/2015,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/7845/P
17/12270/FUL,Kingston upon Thames,,Completed,All Other,"External alterations, re-cladding and roof level works to the 'New Extension Building' together with the demolition of Nos.56-58 Mill Street and replacement with a new building for education use within Kingston University?s Knights Park campus",Kingston University New Extension Building and Nos. 56-58,Kingston University New Extension Building and Nos. 56-58,Knights Park Campus,,KT1 2QJ,08/05/2018,13/12/2019,,,0,2,-2,-2,-2,Approved,18/07/2017,,,
5051/18,Redbridge,12/12/2018,Completed,All Other,Use as 2 flats. (Summary),67,67,Meath Road,Ilford,IG1 1JB,05/02/2019,05/02/2019,,,2,1,1,1,1,Approved,05/02/2019,,,
2016/4766/P,Camden,06/09/2016,Completed,All Other,Conversion from 3 flats (second floor and third floor levels) to 1x4bed self-contained flat; including alterations to dormers on rear roofslope.,81,81,South Hill Park,London,NW3 2SS,09/03/2017,14/08/2018,,,1,3,-2,-2,-2,Approved,17/10/2016,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/4766/P
P/2015/0166,Ealing,11/02/2015,Completed,All Other,"Conversion of part of the ground floor only, first floor and second/roof floor of a mixed use (retail and residential) building to create three self-contained flats; part first floor single storey and part two storey rear extensions; rear roof extension and installation of two roof lights to front roof slope (in conjunction with conversion of roof space into habitable use) with associated internal refuse storage; and the change of use of the rear basement shop storage to office area.",42 King Street,42,King Street,Southall,UB2 4DB,01/05/2017,01/09/2018,,,3,1,2,2,2,Approved,16/09/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/P/2015/0166;
19/0079/FUL,Richmond upon Thames,10/01/2019,Completed,All Other,Retrospective change of use from dwellinghouse (C3 use) to mixed dwellinghouse (C3 use) and children's day care (D1 use).,,35A,Westmoreland Road,Barnes,SW13 9RZ,07/03/2019,07/03/2019,,,1,1,0,0,0,Approved,07/03/2019,,,
190038FUL,Ealing,04/01/2019,Completed,All Other,Conversion of a single family dwellinghouse into two self-contained residential units; first floor side and rear extension; front porch extension;,116 Costons Lane,116,Costons Lane,Greenford,UB6 8RP,06/03/2019,05/09/2019,,,2,1,1,1,1,Approved,06/03/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/190038FUL;
2016/5336/P,Camden,22/09/2016,Completed,Prior Approval,Change of use from warehouse (Class B8) to 13 self-contained residential units (Class C3).,Former 1a,1A,Highgate Road,London,NW5 1JY,17/11/2016,21/12/2018,,,13,0,13,13,13,Approved,17/11/2016,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/5336/P
182446CPE,Ealing,23/05/2018,Completed,All Other,Continued use of the upper ground floor and first floor levels as four self-contained flats (Lawful Development Certificate for an Existing Use),4 Lothair Road,4,Lothair Road,London,W5 4TA,04/09/2018,04/09/2018,,,4,1,3,3,3,Approved,04/09/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/182446CPE;
16/5611/FUL,London Borough of Barnet,30/08/2016,Completed,All Other,"Erection of a end of terrace two storey dwelling with rooms in roofspace with provision of cycle storage, refuse and recycling, amenity space",Land Rear Of 32 Nether StreetNorth Finchley LondonN12 7NL,,,,,01/07/2017,01/05/2018,,,1,0,1,1,1,Approved,17/11/2016,,,
17/4002/FUL,Richmond upon Thames,16/11/2017,Completed,All Other,"Reversion of the existing premises (2 flats) back into a single family dwelling house involving construction of a new two storey rear extension, rear loft extension and alterations to the existing front dormer.",228 Kingston RoadTeddington,,,,,30/04/2018,01/10/2018,,,1,2,-1,-1,-1,Approved,02/03/2018,,,
2018/2468/P,Camden,01/06/2018,Completed,All Other,Conversion of four bed dwelling into three studio flats including erection of single storey rear extension at first floor level and enlargement of rear dormer extension at third floor level.,Former Address 162,162,Clerkenwell Road,London,EC1R 5DU,05/09/2018,04/12/2019,,,3,1,2,2,2,Approved,05/09/2018,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2018/2468/P
15/00266/FULL,City of London,,Completed,All Other,Change of use of 1 no. residential dwelling at second floor level to office use (88sq.m).,1,1,Essex Court,London,EC4Y 9AR,31/03/2019,31/03/2019,,,0,1,-1,-1,-1,Approved,04/06/2015,,,
162037FUL,Ealing,07/05/2016,Completed,All Other,Conversion of single dwellinghouse into two self-contained flats (2 x 3 bed); two storey side and part rear (wrap around) extension (following demolition of the garage); single storey rear extension with access ramp to rear; single storey garden outbuilding; single storey porch extension and access ramp to front; and boundary treatment to provide amenity space to the rear,2 Torrington Road,2,Torrington Road,Greenford,UB6 7EW,10/07/2017,01/06/2018,,,2,1,1,1,1,Approved,01/07/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/162037FUL;
16/6364/FUL,London Borough of Barnet,06/10/2016,Completed,All Other,"Demolition of the existing detached house and erection a two storey building to provide 7no self-contained flats. Associated underground parking, cycle store, amenity space, refuse and recycling",Stoneways,,Tenterden Grove,Hendon,NW4 1SX,01/06/2017,10/07/2018,,,7,1,6,6,6,Approved,23/01/2017,,,
181159FUL,Ealing,13/03/2018,Completed,All Other,Change of Use from dwelling (C3 Use Class) to a Childrens Nursery (D1 Use Class),120,120,Oldfield Lane,South Greenford,UB6 9JX,01/08/2018,01/03/2019,,,0,1,-1,-1,-1,Approved,04/05/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/181159FUL;
16/5097/FUL,London Borough of Barnet,16/08/2016,Completed,All Other,"First floor rear infill extension, roof extension including rooflights to front and rear roof slopes, extension of existing rear dormer window and conversion of the upper floors including the loft into 5 no. self-contained flats. External alterations involving new landscaping to existing terrace with new stairs and balustrades.",15A And 17A The Broadway London NW7 3LN,,,,NW7 3LN,08/05/2017,01/08/2018,,,5,2,3,3,3,Approved,07/02/2017,,,
17/04567/FULL,Westminster,,Completed,All Other,Use of ground and first floors as an office (Class B1),17,17,Berkeley Mews,,W1H 7AZ,17/08/2018,05/08/2019,,,0,1,-1,-1,-1,Approved,14/09/2017,,,
184458FUL,Ealing,28/09/2018,Completed,All Other,Conversion of dwellinghouse to two self-contained residential units,44 Whitton Avenue East,44,Whitton Avenue East,Greenford,UB6 0PU,16/11/2018,31/07/2019,,,2,1,1,1,1,Approved,16/11/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/184458FUL;
2016/1211/P,Camden,03/03/2016,Completed,All Other,"Conversion from 2 flats to single house dwelling, erection of single storey glazed side extension, addition of two rooflights and rear first floor window.",Waverley Cottage,24,Merton Rise,London,NW3 3EN,20/09/2016,27/07/2018,,,1,2,-1,-1,-1,Approved,03/05/2016,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/1211/P
17/3675/PNO,London Borough of Barnet,08/06/2017,Completed,Prior Approval,Change of use from Use Class B1 (office) to Use Class C3 (residential) to provide (3 Units),Ground Floor1 Accommodation RoadLondonNW11 8ED,,,,,01/08/2018,25/03/2019,,,3,0,3,3,3,Approved,25/08/2017,,,
2017/0899/P,Camden,14/02/2017,Completed,All Other,"Additions and alterations to include conversion of 1 x 3 bed maisonette into 2 x 1 bed flats at 1st, 2nd and 3rd floor level; erection of rear and side infill conservatory to ground floor shop (A1); erection of two storey ground and 1st floor rear extension; erection of one and a half storey 1st floor rear extension; replacement of 1st and 2nd floor rear windows and doors; extension of existing 2nd floor roof terrace enclosed by new balustrade; installation of 2 x replacement rooflights to front roof slope and 1 x new rooflight to flat roof.",,85,Regent's Park Road,London,NW1 8UY,05/09/2018,15/07/2019,,,2,1,1,1,1,Approved,12/06/2017,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/0899/P
182005FUL,Ealing,27/04/2018,Completed,All Other,Conversion of single dwellinghouse into two self-contained residential units incorporating single storey rear extension; and rear roof extension (Part Retrospective),32 Laburnum Grove,32,Laburnum Grove,Southall,UB1 2PB,20/03/2018,01/04/2019,,,2,1,1,1,1,Approved,21/06/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/182005FUL;
2015/1746/P,Camden,24/03/2015,Completed,All Other,"Erection of mansard roof extension at 4th floor level, rear extension at lower ground & ground floor levels, with creation of 6 x flats (2 x one-bedroom/studio, 2 x two bedroom, 2 x three-bedroom) on the upper floors, office accommodation at ground and lower ground floors and shopfront alterations.",,61,Charlotte Street,London,W1T 4PG,08/01/2016,23/08/2018,,,6,0,6,6,6,Approved,08/01/2016,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/1746/P
